Year,Month,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Store_City,Store_Location,Units,Actual_Product_Price,Revenue,xRevenue,Profit
2023,2,18,Lego Bricks,Toys,34.99,39.49,Guanajuato,Commercial,96,38.45822916666666,3691.99,3791.04,332.94999999999965
2023,2,18,Lego Bricks,Toys,34.99,39.49,Guanajuato,Downtown,114,37.56725,4239.24,4501.860000000001,250.3799999999997
2023,2,18,Lego Bricks,Toys,34.99,39.49,Guanajuato,Residential,52,37.2848,1939.28,2053.48,119.79999999999991
2023,2,18,Lego Bricks,Toys,34.99,39.49,Hermosillo,Commercial,51,37.34979166666667,1901.4499999999998,2013.99,116.95999999999978
2023,2,18,Lego Bricks,Toys,34.99,39.49,Hermosillo,Downtown,96,38.56603448275862,3640.25,3791.04,281.20999999999964
2023,2,18,Lego Bricks,Toys,34.99,39.49,Hermosillo,Residential,39,37.717179487179486,1470.97,1540.1100000000001,106.35999999999996
2023,2,18,Lego Bricks,Toys,34.99,39.49,La Paz,Downtown,24,38.0825,913.98,947.76,74.21999999999991
2023,2,18,Lego Bricks,Toys,34.99,39.49,Merida,Downtown,13,36.67,476.71000000000004,513.37,21.839999999999996
2023,2,18,Lego Bricks,Toys,34.99,39.49,Mexicali,Commercial,67,37.59268656716418,2518.71,2645.83,174.3799999999998
2023,2,18,Lego Bricks,Toys,34.99,39.49,Mexicali,Downtown,107,38.1283870967742,4054.0,4225.43,310.06999999999977
2023,2,18,Lego Bricks,Toys,34.99,39.49,Monterrey,Commercial,49,37.8569387755102,1854.99,1935.01,140.47999999999988
2023,2,18,Lego Bricks,Toys,34.99,39.49,Monterrey,Downtown,30,37.359,1120.77,1184.7,71.06999999999994
2023,2,18,Lego Bricks,Toys,34.99,39.49,Monterrey,Residential,30,39.092333333333336,1172.77,1184.7,123.06999999999994
2023,2,18,Lego Bricks,Toys,34.99,39.49,Morelia,Downtown,23,35.798,829.3699999999999,908.27,24.599999999999916
2023,2,18,Lego Bricks,Toys,34.99,39.49,Oaxaca,Downtown,46,37.12260869565217,1707.6399999999999,1816.5400000000002,98.09999999999985
2023,2,18,Lego Bricks,Toys,34.99,39.49,Pachuca,Downtown,13,39.11,508.43,513.37,53.55999999999997
2023,2,18,Lego Bricks,Toys,34.99,39.49,Puebla,Commercial,79,38.29888888888889,3050.39,3119.71,286.1799999999998
2023,2,18,Lego Bricks,Toys,34.99,39.49,Puebla,Downtown,93,38.213692307692305,3535.33,3672.57,281.25999999999965
2023,2,18,Lego Bricks,Toys,34.99,39.49,Puebla,Residential,102,37.95137254901961,3871.04,4027.98,302.0599999999997
2023,2,18,Lego Bricks,Toys,34.99,39.49,Saltillo,Commercial,24,39.2,940.8000000000001,947.76,101.04000000000002
2023,2,18,Lego Bricks,Toys,34.99,39.49,Saltillo,Downtown,115,37.452948717948715,4368.349999999999,4541.35,344.49999999999955
2023,2,18,Lego Bricks,Toys,34.99,39.49,San Luis Potosi,Downtown,90,37.59466666666666,3352.48,3554.1,203.3799999999999
2023,2,18,Lego Bricks,Toys,34.99,39.49,Santiago,Downtown,39,38.21769230769231,1490.49,1540.1100000000001,125.87999999999985
2023,2,18,Lego Bricks,Toys,34.99,39.49,Toluca,Commercial,24,38.064166666666665,913.54,947.76,73.77999999999997
2023,2,18,Lego Bricks,Toys,34.99,39.49,Toluca,Downtown,46,37.53934782608695,1726.81,1816.5400000000002,117.26999999999984
2023,2,18,Lego Bricks,Toys,34.99,39.49,Tuxtla Gutierrez,Downtown,9,39.2,352.8,355.41,37.89000000000001
2023,2,18,Lego Bricks,Toys,34.99,39.49,Villahermosa,Downtown,36,37.65083333333334,1355.43,1421.64,95.7899999999999
2023,2,18,Lego Bricks,Toys,34.99,39.49,Xalapa,Commercial,47,38.53567567567568,1795.62,1856.03,151.0899999999999
2023,2,18,Lego Bricks,Toys,34.99,39.49,Xalapa,Downtown,81,38.554375,3121.02,3198.69,286.8299999999997
2023,2,18,Lego Bricks,Toys,34.99,39.49,Zacatecas,Downtown,23,38.743478260869566,891.1,908.2700000000001,86.32999999999994
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Aguascalientes,Downtown,65,15.46627906976744,1007.8100000000001,1071.85,98.45999999999998
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Campeche,Commercial,46,15.21810810810811,708.98,758.54,65.43999999999997
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Campeche,Downtown,159,15.821311475409836,2514.95,2621.91,290.53999999999996
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Chetumal,Downtown,129,15.67079365079365,2023.3999999999999,2127.21,218.6899999999999
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Chihuahua,Commercial,127,15.96452380952381,2035.79,2094.23,259.0599999999999
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Chihuahua,Downtown,83,16.10831325301205,1336.99,1368.6699999999998,175.82
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Chilpancingo,Downtown,137,15.838494623655913,2166.88,2259.1299999999997,250.25000000000003
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Ciudad Victoria,Downtown,80,15.657536231884057,1258.02,1319.1999999999998,138.81999999999994
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Cuernavaca,Downtown,95,16.0468,1533.04,1566.55,203.99
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Cuidad de Mexico,Airport,140,15.571530612244898,2155.17,2308.6,196.57
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Cuidad de Mexico,Commercial,154,15.789369369369368,2447.39,2539.4599999999996,292.92999999999984
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Cuidad de Mexico,Downtown,169,15.605904761904762,2629.3,2786.81,264.99
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Cuidad de Mexico,Residential,30,15.20909090909091,456.15000000000003,494.7,36.449999999999996
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Culiacan,Downtown,232,15.664432989690722,3634.95,3825.68,389.26999999999987
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Durango,Downtown,116,16.023108108108108,1838.28,1912.84,215.44000000000003
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Guadalajara,Airport,128,16.0494,2056.22,2110.72,265.49999999999983
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Guadalajara,Commercial,212,15.663553719008265,3326.98,3495.8799999999997,361.1
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Guadalajara,Downtown,39,15.897948717948717,620.02,643.1099999999999,74.40999999999997
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Guadalajara,Residential,243,15.775510204081632,3842.2000000000003,4007.0699999999997,442.63
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Guanajuato,Commercial,76,15.868333333333332,1206.91,1253.24,143.66999999999996
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Guanajuato,Downtown,6,16.23,97.38,98.94,13.440000000000001
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Guanajuato,Residential,79,15.420645161290324,1232.23,1302.7099999999998,127.01999999999995
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Hermosillo,Commercial,259,15.90377777777778,4098.13,4270.91,474.71999999999997
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Hermosillo,Downtown,178,15.881754385964912,2796.98,2935.22,306.76
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Hermosillo,Residential,16,16.2875,260.6,263.84,36.760000000000005
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,La Paz,Downtown,117,15.729565217391302,1850.29,1929.33,213.45999999999992
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Merida,Downtown,143,16.09132530120482,2304.77,2358.0699999999997,304.19999999999993
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Mexicali,Commercial,141,16.039782608695653,2272.45,2325.0899999999997,299.8599999999999
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Mexicali,Downtown,48,15.329791666666667,735.83,791.52,64.30999999999999
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Monterrey,Airport,29,15.58,451.82,478.21,46.11
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Monterrey,Commercial,64,15.683947368421054,1006.57,1055.36,111.21000000000002
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Monterrey,Downtown,114,15.568085106382979,1775.68,1879.86,180.81999999999994
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Monterrey,Residential,76,15.86,1213.0,1253.24,149.75999999999996
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Morelia,Downtown,39,16.02974358974359,625.16,643.1099999999999,79.55
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Oaxaca,Downtown,251,15.768583333333334,4001.76,4138.99,490.27
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Pachuca,Downtown,188,15.934,3000.23,3100.12,370.10999999999984
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Puebla,Commercial,113,15.543258426966291,1759.91,1863.37,179.03999999999996
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Puebla,Downtown,97,15.125645161290322,1465.88,1599.53,108.84999999999998
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Saltillo,Commercial,93,15.745529411764705,1463.8899999999999,1533.57,162.81999999999996
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Saltillo,Downtown,159,15.656916666666666,2509.63,2621.91,285.21999999999997
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,San Luis Potosi,Downtown,168,15.980512820512821,2683.5299999999997,2770.3199999999997,333.20999999999987
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Santiago,Downtown,136,15.754533333333333,2152.68,2242.64,250.03999999999996
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Toluca,Commercial,145,15.630973451327433,2293.34,2391.0499999999997,264.7899999999999
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Toluca,Downtown,288,15.662393162393162,4554.87,4749.12,525.7499999999999
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Tuxtla Gutierrez,Downtown,183,15.739313725490197,2873.55,3017.6699999999996,313.38
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Villahermosa,Downtown,210,15.627542372881356,3280.08,3462.8999999999996,342.1799999999999
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Xalapa,Commercial,147,15.670879120879121,2297.18,2424.0299999999997,240.65
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Xalapa,Downtown,113,15.81631067961165,1790.8,1863.37,209.92999999999998
2023,2,19,Magic Sand,Art & Crafts,13.99,16.49,Zacatecas,Downtown,162,15.656590909090909,2563.07,2671.3799999999997,296.68999999999994
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Campeche,Commercial,14,24.165714285714284,338.32,349.85999999999996,212.45999999999998
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Campeche,Downtown,11,23.3,256.3,274.89,157.41
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Cuidad de Mexico,Downtown,6,24.8,148.8,149.94,94.86
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Culiacan,Downtown,9,24.34,219.06,224.91,138.15
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Guanajuato,Residential,4,23.39,93.56,99.96,57.6
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Hermosillo,Commercial,13,24.186153846153847,314.42,324.87,197.55
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Hermosillo,Downtown,10,24.8,248.0,249.89999999999998,158.1
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Pachuca,Downtown,22,23.765,522.83,549.78,325.05
2023,2,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Villahermosa,Downtown,9,22.98,206.82,224.91,125.91
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Aguascalientes,Downtown,5,11.48,57.400000000000006,59.95,22.450000000000003
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Campeche,Commercial,49,11.670408163265307,571.85,587.51,229.34
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Campeche,Downtown,271,11.589180327868853,3136.41,3249.29,1242.12
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Chetumal,Downtown,50,11.606,580.3,599.5,230.79999999999998
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Chihuahua,Commercial,67,11.447761194029852,767.0,803.33,298.66999999999996
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Chihuahua,Downtown,160,11.535148514851485,1849.48,1918.4,731.08
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Chilpancingo,Downtown,11,11.33,124.63,131.89000000000001,47.739999999999995
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Cuernavaca,Downtown,48,11.807317073170733,567.96,575.52,232.44
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Cuidad de Mexico,Airport,21,10.907142857142858,229.05,251.79,82.25999999999999
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Cuidad de Mexico,Commercial,41,11.284,455.84000000000003,491.59,169.25000000000003
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Cuidad de Mexico,Downtown,79,11.669722222222223,917.64,947.21,365.43
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Cuidad de Mexico,Residential,163,11.484556962025316,1870.18,1954.37,730.81
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Culiacan,Downtown,13,11.33,147.29,155.87,56.42
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Durango,Downtown,27,11.509629629629629,310.76,323.73,122.03
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Guadalajara,Airport,15,11.48,172.20000000000002,179.85,67.35000000000001
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Guadalajara,Commercial,35,11.336785714285714,393.24,419.65000000000003,148.59
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Guadalajara,Downtown,23,11.810434782608695,271.64,275.77,110.87
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Guadalajara,Residential,32,11.7978125,377.53,383.68,153.85
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Guanajuato,Commercial,16,11.57,185.12,191.84,73.28
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Guanajuato,Downtown,84,11.502615384615385,953.44,1007.16,366.28000000000003
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Hermosillo,Residential,37,11.3764,425.65,443.63,167.01999999999998
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,La Paz,Downtown,116,11.424603174603174,1322.49,1390.84,511.65000000000003
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Mexicali,Commercial,45,11.41711111111111,513.77,539.55,199.22
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Mexicali,Downtown,21,11.483076923076924,239.92000000000002,251.79000000000002,93.13
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Monterrey,Downtown,46,11.890217391304349,546.95,551.54,225.41
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Monterrey,Residential,101,11.369545454545454,1137.49,1210.99,431.5
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Morelia,Downtown,17,11.33,192.61,203.83,73.78
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Oaxaca,Downtown,50,11.354594594594595,574.5600000000001,599.5,225.06000000000003
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Pachuca,Downtown,77,11.469220779220779,883.13,923.23,344.9
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Puebla,Commercial,4,11.89,47.56,47.96,19.6
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Puebla,Downtown,16,11.105,177.68,191.84,65.84
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Saltillo,Downtown,29,11.627142857142857,336.33,347.71,133.62
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,San Luis Potosi,Downtown,6,11.770000000000001,70.62,71.94,28.679999999999996
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Santiago,Downtown,23,11.82391304347826,271.95,275.77,111.18
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Toluca,Downtown,10,11.195,111.95,119.9,42.05
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Tuxtla Gutierrez,Downtown,133,11.416835443037975,1513.67,1594.67,584.0
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Villahermosa,Downtown,13,11.93,155.09,155.87,64.22
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Xalapa,Commercial,43,11.752093023255814,505.34,515.57,204.76999999999998
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Xalapa,Downtown,58,11.722068965517241,679.88,695.42,274.46
2023,2,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Zacatecas,Downtown,8,11.57,92.56,95.92,36.64
2023,2,22,Monopoly,Games,13.99,19.99,Aguascalientes,Downtown,12,18.87,226.44,239.88,58.56000000000001
2023,2,22,Monopoly,Games,13.99,19.99,Guanajuato,Commercial,9,18.61,167.49,179.91,41.57999999999999
2023,2,22,Monopoly,Games,13.99,19.99,Hermosillo,Commercial,14,19.87,278.18,279.85999999999996,82.31999999999998
2023,2,22,Monopoly,Games,13.99,19.99,Monterrey,Airport,19,19.57,371.83,379.80999999999995,106.02
2023,2,22,Monopoly,Games,13.99,19.99,Monterrey,Downtown,11,19.932727272727274,219.26000000000002,219.89,65.37
2023,2,22,Monopoly,Games,13.99,19.99,Puebla,Commercial,2,19.82,39.64,39.98,11.66
2023,2,22,Monopoly,Games,13.99,19.99,Saltillo,Commercial,8,19.86,158.88,159.92,46.959999999999994
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Aguascalientes,Downtown,18,10.48,188.64000000000001,188.82,98.82000000000001
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Campeche,Commercial,27,10.205555555555556,275.55,283.23,140.82
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Campeche,Downtown,21,10.206190476190475,214.32999999999998,220.29,109.53999999999998
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Chetumal,Downtown,5,9.49,47.45,52.45,22.5
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Cuidad de Mexico,Airport,15,9.616000000000001,144.24,157.35,69.38999999999999
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Cuidad de Mexico,Commercial,43,9.910232558139535,426.14,451.07,211.57
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Cuidad de Mexico,Downtown,29,10.017037037037037,289.52,304.21,144.80999999999997
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Culiacan,Downtown,28,9.662857142857144,270.56,293.72,130.83999999999997
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Durango,Downtown,57,10.10280701754386,575.86,597.9300000000001,291.43
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Guadalajara,Commercial,10,10.178,101.78,104.9,51.879999999999995
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Guadalajara,Downtown,13,9.53,123.88999999999999,136.37,59.01999999999999
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Guadalajara,Residential,13,9.49,123.37,136.37,58.5
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Guanajuato,Commercial,5,10.39,51.95,52.45,27.0
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Hermosillo,Commercial,14,10.28,143.92,146.86,74.05999999999999
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Hermosillo,Residential,36,10.024722222222222,360.89,377.64,181.25
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Merida,Downtown,8,9.69,77.52,83.92,37.599999999999994
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Monterrey,Airport,19,9.742105263157894,185.1,199.31,90.28999999999998
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Monterrey,Commercial,4,10.09,40.36,41.96,20.4
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Monterrey,Downtown,22,10.405909090909091,228.93,230.78,119.15
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Monterrey,Residential,8,10.26,82.08,83.92,42.16
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Morelia,Downtown,13,9.859230769230768,128.17,136.37,63.3
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Pachuca,Downtown,1,9.66,9.66,10.49,4.67
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Puebla,Commercial,7,10.141428571428571,70.99,73.43,36.06
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Puebla,Downtown,27,10.127407407407407,273.44,283.23,138.71
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Saltillo,Commercial,4,10.45,41.8,41.96,21.839999999999996
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Saltillo,Downtown,3,9.49,28.47,31.47,13.5
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,San Luis Potosi,Downtown,10,9.86,98.6,104.9,48.69999999999999
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Santiago,Downtown,36,10.020555555555555,360.74,377.64,181.1
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Toluca,Downtown,24,10.28,246.71999999999997,251.76,126.95999999999998
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Xalapa,Commercial,92,10.131923076923076,938.06,965.08,478.97999999999996
2023,2,23,Mr. Potatohead,Toys,4.99,10.49,Zacatecas,Downtown,25,10.38375,260.46,262.25,135.70999999999998
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Aguascalientes,Downtown,4,18.78,75.12,79.96,15.160000000000004
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Campeche,Commercial,19,18.79,357.01,379.80999999999995,72.20000000000002
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Campeche,Downtown,45,18.76,840.15,899.55,165.59999999999997
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Chetumal,Downtown,41,18.489714285714285,757.12,819.5899999999999,142.53
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Chihuahua,Commercial,9,19.95,179.54999999999998,179.91,44.63999999999999
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Chihuahua,Downtown,22,19.83,436.26,439.78,106.47999999999999
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Chilpancingo,Downtown,19,19.476315789473684,370.05,379.80999999999995,85.24
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Ciudad Victoria,Downtown,7,19.99,139.92999999999998,139.92999999999998,34.999999999999986
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Cuernavaca,Downtown,22,18.509999999999998,407.21999999999997,439.78,77.43999999999998
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Cuidad de Mexico,Airport,39,18.29973684210526,715.3199999999999,779.6099999999999,130.70999999999998
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Cuidad de Mexico,Commercial,7,19.99,139.92999999999998,139.92999999999998,34.999999999999986
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Cuidad de Mexico,Downtown,127,19.12451612903226,2417.92,2538.73,514.1899999999999
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Cuidad de Mexico,Residential,75,19.639344262295083,1451.6499999999999,1499.25,327.3999999999999
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Culiacan,Downtown,29,19.808965517241376,574.4599999999999,579.7099999999999,139.74999999999994
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Durango,Downtown,12,19.12,229.44,239.88,49.56000000000001
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Guadalajara,Airport,113,19.37443298969072,2199.16,2258.87,505.28999999999985
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Guadalajara,Commercial,4,19.33,77.32,79.96,17.359999999999992
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Guadalajara,Downtown,21,18.964285714285715,398.25,419.78999999999996,83.45999999999998
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Guadalajara,Residential,32,18.645,607.4,639.68,127.71999999999997
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Guanajuato,Commercial,20,19.98,399.6,399.79999999999995,99.80000000000001
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Guanajuato,Downtown,21,19.41952380952381,407.81,419.78999999999996,93.01999999999997
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Guanajuato,Residential,67,19.007777777777775,1271.02,1339.33,266.68999999999994
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Hermosillo,Commercial,21,19.124761904761904,401.62,419.78999999999996,86.82999999999998
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Hermosillo,Residential,21,19.48857142857143,409.26,419.78999999999996,94.47000000000001
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,La Paz,Downtown,42,19.618333333333332,823.97,839.5799999999999,194.38999999999996
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Mexicali,Commercial,69,19.232753623188405,1327.06,1379.31,292.75
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Mexicali,Downtown,15,18.987333333333332,284.81,299.84999999999997,59.95999999999998
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Monterrey,Airport,86,19.53920634920635,1652.56,1719.1399999999999,363.4199999999999
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Monterrey,Commercial,9,18.23888888888889,164.15,179.91,29.239999999999995
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Monterrey,Downtown,11,18.33,201.63,219.89,36.73999999999998
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Monterrey,Residential,37,18.82185185185185,708.0899999999999,739.63,153.45999999999992
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Morelia,Downtown,28,18.836785714285714,527.43,559.7199999999999,107.70999999999998
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Oaxaca,Downtown,19,19.67736842105263,373.86999999999995,379.80999999999995,89.05999999999996
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Pachuca,Downtown,7,18.330000000000002,128.31,139.92999999999998,23.37999999999999
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Puebla,Commercial,70,19.10517857142857,1322.4499999999998,1399.3,273.1499999999999
2023,2,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Puebla,Downtown,59,19.686101694915255,1161.48,1179.4099999999999,277.06999999999994
