Date,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Units,Actual_Product_Price,Revenue,xRevenue,Profit
2022-10-28,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,18,12.9,232.20000000000002,251.82,34.38
2022-10-28,33,Teddy Bear,Toys,10.99,12.99,23,12.079999999999998,277.84,298.77,25.069999999999997
2022-10-28,34,Toy Robot,Electronics,20.99,25.99,29,24.050000000000004,697.45,753.7099999999999,88.74000000000007
2022-10-29,1,Action Figure,Toys,10.99,17.99,39,16.66,649.74,701.6099999999999,221.13
2022-10-29,2,Animal Figures,Toys,10.49,13.49,115,12.31,1415.65,1551.35,209.30000000000004
2022-10-29,3,Barrel O' Slime,Art & Crafts,1.99,3.99,491,3.62,1777.42,1959.0900000000001,800.33
2022-10-29,4,Chutes & Ladders,Games,9.99,13.49,15,12.48,187.20000000000002,202.35,37.35
2022-10-29,6,Colorbuds,Electronics,6.99,14.99,91,13.690000000000001,1245.79,1364.09,609.6999999999999
2022-10-29,7,Dart Gun,Sports & Outdoors,11.99,15.99,65,14.86,965.9,1039.35,186.54999999999995
2022-10-29,8,Deck Of Cards,Games,3.99,7.49,192,6.79,1303.68,1438.08,537.5999999999999
2022-10-29,10,Dinosaur Figures,Toys,10.99,14.99,88,13.59,1195.9199999999998,1319.12,228.79999999999995
2022-10-29,13,Gamer Headphones,Electronics,14.99,20.99,50,19.48,974.0,1049.5,224.5
2022-10-29,14,Glass Marbles,Games,5.99,10.99,64,10.15,649.6,703.36,266.24
2022-10-29,15,Hot Wheels 5-Pack,Toys,3.99,5.99,72,5.46,393.12,431.28000000000003,105.83999999999997
2022-10-29,16,Jenga,Games,2.99,10.49,18,9.64,173.52,188.82,119.7
2022-10-29,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,52,19.3,1003.6,1091.48,276.12
2022-10-29,18,Lego Bricks,Toys,34.99,39.49,198,36.31,7189.38,7819.02,261.36000000000007
2022-10-29,19,Magic Sand,Art & Crafts,13.99,15.99,23,14.739999999999998,339.02,367.77,17.25
2022-10-29,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,128,9.13,1168.64,1278.72,273.9200000000001
2022-10-29,24,Nerf Gun,Sports & Outdoors,14.99,18.99,35,17.61,616.35,664.65,91.69999999999997
2022-10-29,25,PlayDoh Can,Art & Crafts,1.99,2.99,158,2.7799999999999994,439.23999999999995,472.42,124.81999999999996
2022-10-29,26,PlayDoh Playset,Art & Crafts,20.99,24.99,20,23.24,464.79999999999995,499.79999999999995,45.0
2022-10-29,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,41,4.06,166.45999999999998,184.09,23.369999999999976
2022-10-29,30,Rubik's Cube,Games,16.99,18.99,176,17.22,3030.72,3342.24,40.480000000000075
2022-10-29,31,Splash Balls,Sports & Outdoors,7.99,8.99,183,8.18,1496.94,1645.17,34.76999999999991
2022-10-29,33,Teddy Bear,Toys,10.99,12.99,5,12.08,60.4,64.95,5.449999999999999
2022-10-29,34,Toy Robot,Electronics,20.99,25.99,28,23.68,663.04,727.7199999999999,75.32000000000004
2022-10-30,1,Action Figure,Toys,10.99,17.99,108,16.22,1751.7599999999998,1942.9199999999998,564.8399999999998
2022-10-30,2,Animal Figures,Toys,10.49,13.49,23,12.16,279.68,310.27,38.41
2022-10-30,3,Barrel O' Slime,Art & Crafts,1.99,3.99,215,3.59,771.85,857.85,344.0
2022-10-30,6,Colorbuds,Electronics,6.99,14.99,169,13.6,2298.4,2533.31,1117.09
2022-10-30,7,Dart Gun,Sports & Outdoors,11.99,15.99,43,14.81,636.83,687.57,121.26000000000002
2022-10-30,8,Deck Of Cards,Games,3.99,7.49,76,6.92,525.92,569.24,222.67999999999998
2022-10-30,10,Dinosaur Figures,Toys,10.99,14.99,19,13.829999999999998,262.77,284.81,53.959999999999994
2022-10-30,13,Gamer Headphones,Electronics,14.99,20.99,57,19.02,1084.1399999999999,1196.4299999999998,229.70999999999995
2022-10-30,14,Glass Marbles,Games,5.99,10.99,54,9.9,534.6,593.46,211.14000000000001
2022-10-30,15,Hot Wheels 5-Pack,Toys,3.99,5.99,60,5.47,328.2,359.40000000000003,88.79999999999997
2022-10-30,16,Jenga,Games,2.99,10.49,17,9.48,161.16,178.33,110.33
2022-10-30,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,10,19.14,191.4,209.89999999999998,51.5
2022-10-30,18,Lego Bricks,Toys,34.99,39.49,112,35.7,3998.4000000000005,4422.88,79.5200000000001
2022-10-30,23,Mr. Potatohead,Toys,4.99,9.99,17,9.28,157.76,169.83,72.92999999999998
2022-10-30,24,Nerf Gun,Sports & Outdoors,14.99,18.99,3,17.59,52.769999999999996,56.97,7.799999999999999
2022-10-30,25,PlayDoh Can,Art & Crafts,1.99,2.99,51,2.69,137.19,152.49,35.699999999999996
2022-10-30,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,7,4.12,28.84,31.43,4.409999999999999
2022-10-30,29,Plush Pony,Toys,8.99,19.49,30,17.91,537.3,584.6999999999999,267.6
2022-10-30,30,Rubik's Cube,Games,16.99,18.99,25,17.22,430.5,474.74999999999994,5.750000000000011
2022-10-30,31,Splash Balls,Sports & Outdoors,7.99,8.99,41,8.23,337.43,368.59,9.840000000000009
2022-10-31,1,Action Figure,Toys,10.99,17.99,43,16.3,700.9,773.5699999999999,228.33
2022-10-31,2,Animal Figures,Toys,10.49,13.49,16,12.52,200.32,215.84,32.47999999999999
2022-10-31,3,Barrel O' Slime,Art & Crafts,1.99,3.99,301,3.69,1110.69,1200.99,511.7
2022-10-31,5,Classic Dominoes,Games,7.99,9.99,19,9.22,175.18,189.81,23.370000000000008
2022-10-31,6,Colorbuds,Electronics,6.99,14.99,217,13.66,2964.2200000000003,3252.83,1447.3899999999999
2022-10-31,7,Dart Gun,Sports & Outdoors,11.99,15.99,38,14.56,553.28,607.62,97.66000000000001
2022-10-31,8,Deck Of Cards,Games,3.99,7.49,38,6.909999999999999,262.58,284.62,110.96
2022-10-31,10,Dinosaur Figures,Toys,10.99,14.99,7,13.81,96.67,104.93,19.740000000000002
2022-10-31,13,Gamer Headphones,Electronics,14.99,20.99,16,19.37,309.92,335.84,70.08000000000001
2022-10-31,14,Glass Marbles,Games,5.99,10.99,37,10.06,372.22,406.63,150.59
2022-10-31,15,Hot Wheels 5-Pack,Toys,3.99,5.99,13,5.52,71.75999999999999,77.87,19.889999999999993
2022-10-31,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,78,18.930000000000003,1476.54,1637.2199999999998,385.31999999999994
2022-10-31,18,Lego Bricks,Toys,34.99,39.49,60,35.71,2142.6,2369.4,43.19999999999993
2022-10-31,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,23,9.18,211.14,229.77,50.36999999999999
2022-10-31,24,Nerf Gun,Sports & Outdoors,14.99,18.99,11,17.38,191.17999999999998,208.89,26.289999999999985
2022-10-31,25,PlayDoh Can,Art & Crafts,1.99,2.99,286,2.7600000000000002,789.3599999999999,855.1400000000001,220.21999999999994
2022-10-31,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,16,4.05,64.8,71.84,8.959999999999994
2022-10-31,30,Rubik's Cube,Games,16.99,18.99,119,17.360000000000003,2065.84,2259.81,44.030000000000115
2022-10-31,31,Splash Balls,Sports & Outdoors,7.99,8.99,47,8.14,382.58000000000004,422.53000000000003,7.050000000000017
2022-10-31,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,9,12.87,115.83,125.91,16.91999999999999
2022-10-31,33,Teddy Bear,Toys,10.99,12.99,7,12.01,84.07,90.93,7.139999999999997
2022-10-31,34,Toy Robot,Electronics,20.99,25.99,43,23.5,1010.5,1117.57,107.93000000000006
2022-11-01,1,Action Figure,Toys,10.99,17.99,128,17.95,2297.6,2302.72,890.8799999999999
2022-11-01,2,Animal Figures,Toys,10.49,13.49,30,13.25,397.5,404.7,82.8
2022-11-01,3,Barrel O' Slime,Art & Crafts,1.99,3.99,185,3.83,708.5500000000001,738.1500000000001,340.40000000000003
2022-11-01,4,Chutes & Ladders,Games,9.99,13.49,10,12.67,126.7,134.9,26.799999999999997
2022-11-01,6,Colorbuds,Electronics,6.99,14.99,170,14.93,2538.1,2548.3,1349.8
2022-11-01,7,Dart Gun,Sports & Outdoors,11.99,15.99,38,15.63,593.94,607.62,138.32000000000002
2022-11-01,8,Deck Of Cards,Games,3.99,7.49,84,7.35,617.4,629.16,282.23999999999995
2022-11-01,10,Dinosaur Figures,Toys,10.99,14.99,85,14.07,1195.95,1274.15,261.8
2022-11-01,13,Gamer Headphones,Electronics,14.99,20.99,56,20.22,1132.32,1175.4399999999998,292.87999999999994
2022-11-01,14,Glass Marbles,Games,5.99,10.99,178,10.34,1840.52,1956.22,774.3
2022-11-01,15,Hot Wheels 5-Pack,Toys,3.99,5.99,62,5.64,349.68,371.38,102.29999999999997
2022-11-01,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,30,20.95,628.5,629.6999999999999,208.79999999999998
2022-11-01,18,Lego Bricks,Toys,34.99,39.49,86,39.49,3396.1400000000003,3396.1400000000003,387.0
2022-11-01,23,Mr. Potatohead,Toys,4.99,9.99,18,9.42,169.56,179.82,79.74
2022-11-01,24,Nerf Gun,Sports & Outdoors,14.99,18.99,11,18.97,208.67,208.89,43.77999999999999
2022-11-01,25,PlayDoh Can,Art & Crafts,1.99,2.99,125,2.9400000000000004,367.5,373.75,118.74999999999999
2022-11-01,26,PlayDoh Playset,Art & Crafts,20.99,24.99,32,24.89,796.48,799.68,124.80000000000007
2022-11-01,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,14,4.42,61.879999999999995,62.86,13.019999999999996
2022-11-01,30,Rubik's Cube,Games,16.99,18.99,140,18.14,2539.6,2658.6,161.00000000000028
2022-11-01,31,Splash Balls,Sports & Outdoors,7.99,8.99,27,8.97,242.19000000000003,242.73000000000002,26.46000000000001
2022-11-01,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,16,13.96,223.36,223.84,47.52000000000001
2022-11-01,33,Teddy Bear,Toys,10.99,12.99,14,12.959999999999999,181.44,181.86,27.58000000000001
2022-11-01,34,Toy Robot,Electronics,20.99,25.99,17,24.38,414.46,441.83,57.63000000000001
2022-11-02,1,Action Figure,Toys,10.99,17.99,106,17.78,1884.68,1906.9399999999998,719.7400000000001
2022-11-02,2,Animal Figures,Toys,10.49,13.49,124,13.39,1660.3600000000001,1672.76,359.6
2022-11-02,3,Barrel O' Slime,Art & Crafts,1.99,3.99,494,3.96,1956.24,1971.0600000000002,973.18
2022-11-02,4,Chutes & Ladders,Games,9.99,13.49,19,12.88,244.72000000000003,256.31,54.91000000000001
2022-11-02,5,Classic Dominoes,Games,7.99,9.99,19,9.9,188.10000000000002,189.81,36.290000000000006
2022-11-02,6,Colorbuds,Electronics,6.99,14.99,173,14.99,2593.27,2593.27,1384.0
2022-11-02,7,Dart Gun,Sports & Outdoors,11.99,15.99,122,15.65,1909.3,1950.78,446.52000000000004
2022-11-02,8,Deck Of Cards,Games,3.99,7.49,145,7.43,1077.35,1086.05,498.79999999999995
2022-11-02,10,Dinosaur Figures,Toys,10.99,14.99,72,14.270000000000001,1027.44,1079.28,236.15999999999997
2022-11-02,13,Gamer Headphones,Electronics,14.99,20.99,51,20.98,1069.98,1070.49,305.49
2022-11-02,14,Glass Marbles,Games,5.99,10.99,39,10.610000000000001,413.78999999999996,428.61,180.17999999999998
2022-11-02,15,Hot Wheels 5-Pack,Toys,3.99,5.99,57,5.95,339.15000000000003,341.43,111.72
2022-11-02,16,Jenga,Games,2.99,10.49,56,10.25,574.0,587.44,406.56
2022-11-02,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,52,20.23,1051.96,1091.48,324.48
2022-11-02,18,Lego Bricks,Toys,34.99,39.49,152,38.46,5845.92,6002.4800000000005,527.4399999999998
2022-11-02,19,Magic Sand,Art & Crafts,13.99,15.99,17,15.790000000000001,268.43,271.83,30.59999999999998
2022-11-02,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,35,9.67,338.45,349.65000000000003,93.79999999999998
2022-11-02,23,Mr. Potatohead,Toys,4.99,9.99,8,9.95,79.6,79.92,39.67999999999999
2022-11-02,24,Nerf Gun,Sports & Outdoors,14.99,18.99,49,18.83,922.67,930.5099999999999,188.1599999999999
2022-11-02,25,PlayDoh Can,Art & Crafts,1.99,2.99,98,2.83,277.34000000000003,293.02000000000004,82.32000000000001
2022-11-02,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,9,4.47,40.23,40.410000000000004,8.819999999999997
2022-11-02,30,Rubik's Cube,Games,16.99,18.99,63,18.52,1166.76,1196.37,96.39000000000007
2022-11-02,31,Splash Balls,Sports & Outdoors,7.99,8.99,31,8.6,266.59999999999997,278.69,18.909999999999982
2022-11-02,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,13,13.93,181.09,181.87,38.21999999999999
2022-11-02,34,Toy Robot,Electronics,20.99,25.99,8,25.92,207.36,207.92,39.440000000000026
2022-11-03,1,Action Figure,Toys,10.99,17.99,34,17.83,606.2199999999999,611.66,232.55999999999995
2022-11-03,2,Animal Figures,Toys,10.49,13.49,99,13.25,1311.75,1335.51,273.23999999999995
2022-11-03,3,Barrel O' Slime,Art & Crafts,1.99,3.99,488,3.98,1942.24,1947.1200000000001,971.12
2022-11-03,4,Chutes & Ladders,Games,9.99,13.49,2,13.04,26.08,26.98,6.099999999999998
2022-11-03,5,Classic Dominoes,Games,7.99,9.99,9,9.61,86.49,89.91,14.579999999999993
2022-11-03,6,Colorbuds,Electronics,6.99,14.99,188,14.39,2705.32,2818.12,1391.2
2022-11-03,7,Dart Gun,Sports & Outdoors,11.99,15.99,16,15.99,255.84,255.84,64.0
2022-11-03,8,Deck Of Cards,Games,3.99,7.49,151,7.1,1072.1,1130.99,469.6099999999999
2022-11-03,10,Dinosaur Figures,Toys,10.99,14.99,103,14.480000000000002,1491.44,1543.97,359.47
2022-11-03,13,Gamer Headphones,Electronics,14.99,20.99,11,19.65,216.14999999999998,230.89,51.259999999999984
2022-11-03,14,Glass Marbles,Games,5.99,10.99,128,10.59,1355.52,1406.72,588.8
2022-11-03,15,Hot Wheels 5-Pack,Toys,3.99,5.99,31,5.91,183.21,185.69,59.519999999999996
2022-11-03,16,Jenga,Games,2.99,10.49,24,10.17,244.07999999999998,251.76,172.32
2022-11-03,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,44,20.15,886.5999999999999,923.56,271.0399999999999
2022-11-03,18,Lego Bricks,Toys,34.99,39.49,91,39.12,3559.9199999999996,3593.59,375.8299999999996
2022-11-03,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,27,9.99,269.73,269.73,81.0
2022-11-03,23,Mr. Potatohead,Toys,4.99,9.99,31,9.96,308.76000000000005,309.69,154.07000000000002
2022-11-03,24,Nerf Gun,Sports & Outdoors,14.99,18.99,27,18.96,511.92,512.7299999999999,107.19000000000001
2022-11-03,25,PlayDoh Can,Art & Crafts,1.99,2.99,250,2.98,745.0,747.5,247.5
2022-11-03,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,14,4.48,62.720000000000006,62.86,13.860000000000003
2022-11-03,29,Plush Pony,Toys,8.99,19.49,41,19.33,792.53,799.0899999999999,423.93999999999994
2022-11-03,30,Rubik's Cube,Games,16.99,18.99,154,18.86,2904.44,2924.4599999999996,287.98000000000013
2022-11-03,31,Splash Balls,Sports & Outdoors,7.99,8.99,91,8.99,818.09,818.09,91.0
2022-11-03,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,27,13.31,359.37,377.73,62.64000000000001
2022-11-03,33,Teddy Bear,Toys,10.99,12.99,10,12.99,129.9,129.9,20.0
2022-11-03,34,Toy Robot,Electronics,20.99,25.99,9,25.82,232.38,233.91,43.47000000000001
2022-11-04,1,Action Figure,Toys,10.99,17.99,227,17.2,3904.3999999999996,4083.7299999999996,1409.6699999999998
2022-11-04,2,Animal Figures,Toys,10.49,13.49,92,13.490000000000002,1241.08,1241.08,276.0
2022-11-04,3,Barrel O' Slime,Art & Crafts,1.99,3.99,431,3.94,1698.14,1719.69,840.4499999999999
2022-11-04,4,Chutes & Ladders,Games,9.99,13.49,21,13.49,283.29,283.29,73.5
2022-11-04,5,Classic Dominoes,Games,7.99,9.99,6,9.59,57.54,59.94,9.599999999999998
2022-11-04,6,Colorbuds,Electronics,6.99,14.99,225,13.970000000000002,3143.25,3372.75,1570.5
2022-11-04,7,Dart Gun,Sports & Outdoors,11.99,15.99,62,15.74,975.88,991.38,232.5
2022-11-04,8,Deck Of Cards,Games,3.99,7.49,110,7.37,810.7,823.9,371.8
2022-11-04,10,Dinosaur Figures,Toys,10.99,14.99,82,14.980000000000002,1228.3600000000001,1229.18,327.18
2022-11-04,13,Gamer Headphones,Electronics,14.99,20.99,32,20.94,670.08,671.68,190.40000000000003
2022-11-04,14,Glass Marbles,Games,5.99,10.99,13,10.98,142.74,142.87,64.87
2022-11-04,15,Hot Wheels 5-Pack,Toys,3.99,5.99,15,5.87,88.05,89.85000000000001,28.2
2022-11-04,16,Jenga,Games,2.99,10.49,10,10.46,104.60000000000001,104.9,74.7
2022-11-04,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,67,20.98,1405.66,1406.33,468.33000000000004
2022-11-04,18,Lego Bricks,Toys,34.99,39.49,102,39.01,3979.02,4027.98,410.0399999999996
2022-11-04,19,Magic Sand,Art & Crafts,13.99,15.99,18,15.32,275.76,287.82,23.94
2022-11-04,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,5,23.94,119.7,119.94999999999999,74.75
2022-11-04,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,73,9.83,717.59,729.27,207.32
2022-11-04,22,Monopoly,Games,13.99,18.99,42,18.99,797.5799999999999,797.5799999999999,209.99999999999991
2022-11-04,23,Mr. Potatohead,Toys,4.99,9.99,18,9.33,167.94,179.82,78.12
2022-11-04,24,Nerf Gun,Sports & Outdoors,14.99,18.99,57,18.45,1051.65,1082.4299999999998,197.21999999999994
2022-11-04,25,PlayDoh Can,Art & Crafts,1.99,2.99,271,2.94,796.74,810.2900000000001,257.45
2022-11-04,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,41,4.49,184.09,184.09,41.0
2022-11-04,29,Plush Pony,Toys,8.99,19.49,17,18.98,322.66,331.33,169.83
2022-11-04,30,Rubik's Cube,Games,16.99,18.99,95,18.57,1764.15,1804.05,150.10000000000016
2022-11-04,31,Splash Balls,Sports & Outdoors,7.99,8.99,119,8.97,1067.43,1069.81,116.62000000000005
2022-11-04,34,Toy Robot,Electronics,20.99,25.99,41,25.88,1061.08,1065.59,200.49
2022-11-05,1,Action Figure,Toys,10.99,17.99,50,17.66,883.0,899.4999999999999,333.5
2022-11-05,2,Animal Figures,Toys,10.49,13.49,97,13.4,1299.8,1308.53,282.27000000000004
2022-11-05,3,Barrel O' Slime,Art & Crafts,1.99,3.99,277,3.8100000000000005,1055.3700000000001,1105.23,504.14
2022-11-05,4,Chutes & Ladders,Games,9.99,13.49,5,13.319999999999999,66.6,67.45,16.65
2022-11-05,5,Classic Dominoes,Games,7.99,9.99,16,9.68,154.88,159.84,27.039999999999992
2022-11-05,6,Colorbuds,Electronics,6.99,14.99,234,14.3,3346.2000000000003,3507.66,1710.54
2022-11-05,7,Dart Gun,Sports & Outdoors,11.99,15.99,58,15.03,871.74,927.42,176.31999999999994
2022-11-05,8,Deck Of Cards,Games,3.99,7.49,123,7.15,879.45,921.27,388.68
2022-11-05,10,Dinosaur Figures,Toys,10.99,14.99,57,14.81,844.1700000000001,854.4300000000001,217.74
2022-11-05,13,Gamer Headphones,Electronics,14.99,20.99,79,19.85,1568.15,1658.2099999999998,383.9400000000001
2022-11-05,14,Glass Marbles,Games,5.99,10.99,126,10.95,1379.6999999999998,1384.74,624.9599999999999
2022-11-05,15,Hot Wheels 5-Pack,Toys,3.99,5.99,73,5.99,437.27000000000004,437.27000000000004,146.0
2022-11-05,16,Jenga,Games,2.99,10.49,27,10.380000000000003,280.26000000000005,283.23,199.53000000000003
2022-11-05,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,2,19.9,39.8,41.98,11.819999999999997
2022-11-05,18,Lego Bricks,Toys,34.99,39.49,167,37.58,6275.86,6594.83,432.5299999999994
2022-11-05,19,Magic Sand,Art & Crafts,13.99,15.99,16,15.74,251.84,255.84,28.0
2022-11-05,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,68,9.96,677.2800000000001,679.32,201.96000000000004
2022-11-05,23,Mr. Potatohead,Toys,4.99,9.99,70,9.989999999999998,699.3,699.3,350.0
2022-11-05,24,Nerf Gun,Sports & Outdoors,14.99,18.99,11,17.79,195.69,208.89,30.79999999999999
2022-11-05,25,PlayDoh Can,Art & Crafts,1.99,2.99,164,2.99,490.36,490.36,164.00000000000003
2022-11-05,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,84,4.4,369.6,377.16,76.44000000000001
2022-11-05,29,Plush Pony,Toys,8.99,19.49,1,18.48,18.48,19.49,9.49
2022-11-05,30,Rubik's Cube,Games,16.99,18.99,89,18.61,1656.29,1690.11,144.1800000000001
2022-11-05,31,Splash Balls,Sports & Outdoors,7.99,8.99,84,8.72,732.48,755.16,61.320000000000036
2022-11-05,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,19,13.17,250.23,265.81,41.419999999999995
2022-11-05,33,Teddy Bear,Toys,10.99,12.99,24,12.97,311.28000000000003,311.76,47.52000000000001
2022-11-05,34,Toy Robot,Electronics,20.99,25.99,7,25.76,180.32000000000002,181.92999999999998,33.39000000000002
2022-11-05,35,Uno Card Game,Games,3.99,7.99,5,7.709999999999999,38.55,39.95,18.599999999999998
2022-11-06,1,Action Figure,Toys,10.99,17.99,45,17.97,808.65,809.55,314.09999999999997
2022-11-06,2,Animal Figures,Toys,10.49,13.49,33,12.86,424.38,445.17,78.20999999999998
2022-11-06,3,Barrel O' Slime,Art & Crafts,1.99,3.99,208,3.9300000000000006,817.44,829.9200000000001,403.52000000000004
2022-11-06,6,Colorbuds,Electronics,6.99,14.99,249,14.77,3677.73,3732.51,1937.2199999999998
2022-11-06,7,Dart Gun,Sports & Outdoors,11.99,15.99,23,15.81,363.63,367.77,87.86000000000001
2022-11-06,8,Deck Of Cards,Games,3.99,7.49,99,7.3100000000000005,723.6899999999999,741.51,328.67999999999995
2022-11-06,10,Dinosaur Figures,Toys,10.99,14.99,17,14.66,249.22,254.83,62.39
2022-11-06,13,Gamer Headphones,Electronics,14.99,20.99,56,20.03,1121.68,1175.4399999999998,282.24000000000007
2022-11-06,15,Hot Wheels 5-Pack,Toys,3.99,5.99,6,5.63,33.78,35.94,9.839999999999998
2022-11-06,16,Jenga,Games,2.99,10.49,42,9.83,412.86,440.58,287.28
2022-11-06,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,7,20.02,140.14,146.92999999999998,42.209999999999994
2022-11-06,18,Lego Bricks,Toys,34.99,39.49,103,39.22,4039.66,4067.4700000000003,435.68999999999966
2022-11-06,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,21,9.71,203.91000000000003,209.79,57.12000000000001
2022-11-06,23,Mr. Potatohead,Toys,4.99,9.99,37,9.56,353.72,369.63,169.09
2022-11-06,24,Nerf Gun,Sports & Outdoors,14.99,18.99,20,17.67,353.40000000000003,379.79999999999995,53.60000000000003
2022-11-06,25,PlayDoh Can,Art & Crafts,1.99,2.99,122,2.96,361.12,364.78000000000003,118.34
2022-11-06,26,PlayDoh Playset,Art & Crafts,20.99,24.99,13,24.98,324.74,324.87,51.870000000000026
2022-11-06,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,11,4.49,49.39,49.39,11.0
2022-11-06,29,Plush Pony,Toys,8.99,19.49,4,18.72,74.88,77.96,38.919999999999995
2022-11-06,30,Rubik's Cube,Games,16.99,18.99,10,18.09,180.9,189.89999999999998,11.000000000000014
2022-11-06,31,Splash Balls,Sports & Outdoors,7.99,8.99,34,8.53,290.02,305.66,18.35999999999997
2022-11-06,34,Toy Robot,Electronics,20.99,25.99,10,24.47,244.7,259.9,34.800000000000004
2022-11-07,1,Action Figure,Toys,10.99,17.99,27,17.3,467.1,485.72999999999996,170.37
2022-11-07,2,Animal Figures,Toys,10.49,13.49,24,13.199999999999998,316.79999999999995,323.76,65.03999999999998
2022-11-07,3,Barrel O' Slime,Art & Crafts,1.99,3.99,129,3.9099999999999997,504.39000000000004,514.71,247.68000000000004
2022-11-07,4,Chutes & Ladders,Games,9.99,13.49,7,12.709999999999999,88.97,94.43,19.040000000000006
2022-11-07,6,Colorbuds,Electronics,6.99,14.99,58,14.13,819.5400000000001,869.42,414.12
2022-11-07,7,Dart Gun,Sports & Outdoors,11.99,15.99,25,15.55,388.75,399.75,89.00000000000001
2022-11-07,8,Deck Of Cards,Games,3.99,7.49,142,7.18,1019.56,1063.58,452.9799999999999
2022-11-07,10,Dinosaur Figures,Toys,10.99,14.99,21,14.95,313.95,314.79,83.15999999999998
2022-11-07,13,Gamer Headphones,Electronics,14.99,20.99,57,19.61,1117.77,1196.4299999999998,263.34
2022-11-07,14,Glass Marbles,Games,5.99,10.99,45,10.6,477.0,494.55,207.45
2022-11-07,15,Hot Wheels 5-Pack,Toys,3.99,5.99,27,5.93,160.10999999999999,161.73000000000002,52.37999999999999
2022-11-07,16,Jenga,Games,2.99,10.49,11,10.45,114.94999999999999,115.39,82.05999999999999
2022-11-07,17,Kids Makeup Kit,Art & Crafts,13.99,20.99,27,20.989999999999995,566.7299999999999,566.7299999999999,188.99999999999994
2022-11-07,18,Lego Bricks,Toys,34.99,39.49,57,37.03,2110.71,2250.9300000000003,116.27999999999994
2022-11-07,19,Magic Sand,Art & Crafts,13.99,15.99,9,15.84,142.56,143.91,16.65
2022-11-07,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,20,9.32,186.4,199.8,46.6
2022-11-07,23,Mr. Potatohead,Toys,4.99,9.99,29,9.92,287.68,289.71,142.97
2022-11-07,24,Nerf Gun,Sports & Outdoors,14.99,18.99,19,18.8,357.2,360.80999999999995,72.39000000000001
2022-11-07,25,PlayDoh Can,Art & Crafts,1.99,2.99,91,2.98,271.18,272.09000000000003,90.09
2022-11-07,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,22,4.44,97.68,98.78,20.900000000000006
2022-11-07,29,Plush Pony,Toys,8.99,19.49,5,19.07,95.35,97.44999999999999,50.4
2022-11-07,30,Rubik's Cube,Games,16.99,18.99,15,17.71,265.65000000000003,284.84999999999997,10.800000000000036
2022-11-07,31,Splash Balls,Sports & Outdoors,7.99,8.99,68,8.95,608.5999999999999,611.32,65.27999999999994
2022-11-07,33,Teddy Bear,Toys,10.99,12.99,2,12.59,25.18,25.98,3.1999999999999993
2022-11-07,34,Toy Robot,Electronics,20.99,25.99,11,25.39,279.29,285.89,48.40000000000002
2022-11-08,1,Action Figure,Toys,10.99,17.99,42,17.79,747.18,755.5799999999999,285.59999999999997
2022-11-08,2,Animal Figures,Toys,10.49,13.49,42,13.3,558.6,566.58,118.02000000000002
2022-11-08,3,Barrel O' Slime,Art & Crafts,1.99,3.99,238,3.71,882.98,949.62,409.36
2022-11-08,6,Colorbuds,Electronics,6.99,14.99,116,14.81,1717.96,1738.84,907.12
2022-11-08,7,Dart Gun,Sports & Outdoors,11.99,15.99,8,15.31,122.48,127.92,26.560000000000002
2022-11-08,8,Deck Of Cards,Games,3.99,7.49,33,7.43,245.19,247.17000000000002,113.51999999999998
2022-11-08,9,Dino Egg,Toys,9.99,10.99,2,10.4,20.8,21.98,0.8200000000000003
