Year,Month,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Store_City,Units,Actual_Product_Price,Revenue,xRevenue,Profit
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Monterrey,26,13.965,363.09,363.74,77.35
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Pachuca,10,13.559999999999999,135.6,139.9,25.700000000000003
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Puebla,25,13.734000000000002,343.35,349.75,68.60000000000001
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,San Luis Potosi,6,13.57,81.42,83.94,15.48
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Santiago,5,13.569999999999999,67.85,69.95,12.9
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Toluca,12,13.149999999999999,157.79999999999998,167.88,25.91999999999999
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,10.99,13.99,Xalapa,1,13.5,13.5,13.99,2.51
2023,1,33,Teddy Bear,Toys,10.99,12.99,Campeche,13,12.702307692307691,165.13,168.87,22.260000000000005
2023,1,33,Teddy Bear,Toys,10.99,12.99,Chetumal,6,12.910000000000002,77.46000000000001,77.94,11.52
2023,1,33,Teddy Bear,Toys,10.99,12.99,Cuidad de Mexico,3,12.56,37.68,38.97,4.710000000000001
2023,1,33,Teddy Bear,Toys,10.99,12.99,Durango,8,12.86,102.88,103.92,14.959999999999994
2023,1,33,Teddy Bear,Toys,10.99,12.99,Guadalajara,56,12.694107142857144,710.87,727.44,95.42999999999998
2023,1,33,Teddy Bear,Toys,10.99,12.99,Guanajuato,4,12.91,51.64,51.96,7.68
2023,1,33,Teddy Bear,Toys,10.99,12.99,La Paz,5,12.91,64.55,64.95,9.6
2023,1,33,Teddy Bear,Toys,10.99,12.99,Mexicali,17,12.64,214.88,220.83,28.050000000000004
2023,1,33,Teddy Bear,Toys,10.99,12.99,Monterrey,9,12.850000000000001,115.65,116.91,16.740000000000002
2023,1,33,Teddy Bear,Toys,10.99,12.99,Oaxaca,19,12.99,246.81,246.81,38.0
2023,1,33,Teddy Bear,Toys,10.99,12.99,Puebla,20,12.88,257.6,259.8,37.8
2023,1,33,Teddy Bear,Toys,10.99,12.99,Saltillo,2,12.47,24.94,25.98,2.960000000000001
2023,1,33,Teddy Bear,Toys,10.99,12.99,Santiago,22,12.521818181818183,275.48,285.78000000000003,33.7
2023,1,33,Teddy Bear,Toys,10.99,12.99,Toluca,24,12.755833333333333,306.14,311.76,42.379999999999995
2023,1,33,Teddy Bear,Toys,10.99,12.99,Xalapa,20,12.64,252.8,259.8,33.00000000000001
2023,1,33,Teddy Bear,Toys,10.99,12.99,Zacatecas,20,12.592500000000001,251.85000000000002,259.8,32.05000000000001
2023,1,34,Toy Robot,Electronics,21.99,27.49,Aguascalientes,11,26.64,293.04,302.39,51.15000000000002
2023,1,34,Toy Robot,Electronics,21.99,27.49,Campeche,19,26.88578947368421,510.83,522.31,93.02000000000002
2023,1,34,Toy Robot,Electronics,21.99,27.49,Chihuahua,4,27.21,108.84,109.96,20.88000000000001
2023,1,34,Toy Robot,Electronics,21.99,27.49,Chilpancingo,13,27.09,352.17,357.37,66.30000000000001
2023,1,34,Toy Robot,Electronics,21.99,27.49,Ciudad Victoria,7,26.554285714285715,185.88,192.42999999999998,31.950000000000006
2023,1,34,Toy Robot,Electronics,21.99,27.49,Cuernavaca,22,26.501363636363635,583.03,604.78,99.25000000000004
2023,1,34,Toy Robot,Electronics,21.99,27.49,Cuidad de Mexico,45,26.916888888888888,1211.26,1237.05,221.71000000000006
2023,1,34,Toy Robot,Electronics,21.99,27.49,Durango,13,27.48,357.24,357.37,71.37000000000003
2023,1,34,Toy Robot,Electronics,21.99,27.49,Guadalajara,104,27.114326923076923,2819.89,2858.96,532.9300000000002
2023,1,34,Toy Robot,Electronics,21.99,27.49,Guanajuato,19,26.84578947368421,510.07,522.31,92.26000000000003
2023,1,34,Toy Robot,Electronics,21.99,27.49,Hermosillo,16,27.2625,436.2,439.84,84.36000000000001
2023,1,34,Toy Robot,Electronics,21.99,27.49,Mexicali,31,27.136774193548387,841.24,852.1899999999999,159.55000000000004
2023,1,34,Toy Robot,Electronics,21.99,27.49,Monterrey,33,27.21333333333333,898.04,907.17,172.37000000000003
2023,1,34,Toy Robot,Electronics,21.99,27.49,Oaxaca,22,27.064545454545453,595.42,604.78,111.64000000000001
2023,1,34,Toy Robot,Electronics,21.99,27.49,Puebla,64,27.308461538461536,1752.28,1759.36,344.9200000000001
2023,1,34,Toy Robot,Electronics,21.99,27.49,Saltillo,2,27.45,54.9,54.98,10.920000000000002
2023,1,34,Toy Robot,Electronics,21.99,27.49,San Luis Potosi,10,27.46,274.6,274.9,54.700000000000024
2023,1,34,Toy Robot,Electronics,21.99,27.49,Santiago,30,27.39,821.7,824.6999999999999,162.00000000000006
2023,1,34,Toy Robot,Electronics,21.99,27.49,Toluca,12,27.382500000000004,328.59000000000003,329.88,64.71000000000002
2023,1,34,Toy Robot,Electronics,21.99,27.49,Tuxtla Gutierrez,14,26.357142857142858,369.0,384.85999999999996,61.14000000000001
2023,1,34,Toy Robot,Electronics,21.99,27.49,Xalapa,19,26.95105263157895,512.07,522.31,94.26000000000005
2023,1,34,Toy Robot,Electronics,21.99,27.49,Zacatecas,16,27.47,439.52,439.84,87.68
2023,1,35,Uno Card Game,Games,3.99,8.49,Campeche,30,8.206666666666667,246.20000000000002,254.70000000000002,126.5
2023,1,35,Uno Card Game,Games,3.99,8.49,Chihuahua,18,8.14111111111111,146.54,152.82,74.72
2023,1,35,Uno Card Game,Games,3.99,8.49,Cuidad de Mexico,27,8.484074074074075,229.07000000000002,229.23000000000002,121.34
2023,1,35,Uno Card Game,Games,3.99,8.49,Guadalajara,15,8.46,126.9,127.35000000000001,67.05000000000001
2023,1,35,Uno Card Game,Games,3.99,8.49,Hermosillo,25,8.014800000000001,200.37,212.25,100.61999999999999
2023,1,35,Uno Card Game,Games,3.99,8.49,Merida,9,8.01,72.09,76.41,36.17999999999999
2023,1,35,Uno Card Game,Games,3.99,8.49,Mexicali,10,8.41,84.1,84.9,44.2
2023,1,35,Uno Card Game,Games,3.99,8.49,Morelia,11,8.3,91.30000000000001,93.39,47.410000000000004
2023,1,35,Uno Card Game,Games,3.99,8.49,Pachuca,7,8.49,59.43,59.43,31.5
2023,1,35,Uno Card Game,Games,3.99,8.49,Saltillo,33,8.423030303030302,277.96,280.17,146.29
2023,1,35,Uno Card Game,Games,3.99,8.49,Toluca,14,8.154285714285715,114.16000000000001,118.86,58.300000000000004
2023,2,1,Action Figure,Toys,10.99,17.49,Aguascalientes,18,16.183333333333334,291.3,314.82,93.48
2023,2,1,Action Figure,Toys,10.99,17.49,Campeche,100,16.8552,1685.52,1748.9999999999998,586.5200000000001
2023,2,1,Action Figure,Toys,10.99,17.49,Chetumal,2,16.42,32.84,34.98,10.860000000000003
2023,2,1,Action Figure,Toys,10.99,17.49,Chihuahua,155,16.96061224489796,2582.87,2710.95,879.42
2023,2,1,Action Figure,Toys,10.99,17.49,Chilpancingo,40,16.72551724137931,660.08,699.5999999999999,220.48000000000002
2023,2,1,Action Figure,Toys,10.99,17.49,Ciudad Victoria,69,16.86130434782609,1163.43,1206.81,405.12
2023,2,1,Action Figure,Toys,10.99,17.49,Cuernavaca,39,17.343846153846155,676.4100000000001,682.1099999999999,247.80000000000004
2023,2,1,Action Figure,Toys,10.99,17.49,Cuidad de Mexico,250,17.161964285714287,4286.8,4372.5,1539.3
2023,2,1,Action Figure,Toys,10.99,17.49,Durango,10,17.45,174.54000000000002,174.89999999999998,64.64000000000001
2023,2,1,Action Figure,Toys,10.99,17.49,Guadalajara,265,17.17173267326733,4558.68,4634.849999999999,1646.3300000000002
2023,2,1,Action Figure,Toys,10.99,17.49,Guanajuato,57,17.110701754385964,975.31,996.93,348.88
2023,2,1,Action Figure,Toys,10.99,17.49,Hermosillo,81,17.084074074074074,1383.81,1416.6899999999998,493.62
2023,2,1,Action Figure,Toys,10.99,17.49,La Paz,31,17.23903225806452,534.4100000000001,542.1899999999999,193.72000000000003
2023,2,1,Action Figure,Toys,10.99,17.49,Merida,13,17.099230769230772,222.29000000000002,227.36999999999998,79.42000000000002
2023,2,1,Action Figure,Toys,10.99,17.49,Mexicali,114,16.899882352941177,1930.3600000000001,1993.86,677.5
2023,2,1,Action Figure,Toys,10.99,17.49,Monterrey,184,16.891073825503355,3110.01,3218.16,1087.85
2023,2,1,Action Figure,Toys,10.99,17.49,Oaxaca,68,16.831964285714285,1152.1100000000001,1189.32,404.79
2023,2,1,Action Figure,Toys,10.99,17.49,Pachuca,65,16.96276595744681,1105.55,1136.85,391.2
2023,2,1,Action Figure,Toys,10.99,17.49,Puebla,55,16.888545454545454,928.87,961.9499999999999,324.42
2023,2,1,Action Figure,Toys,10.99,17.49,Saltillo,69,17.053623188405798,1176.7,1206.81,418.39
2023,2,1,Action Figure,Toys,10.99,17.49,San Luis Potosi,30,17.0525,515.5699999999999,524.6999999999999,185.87
2023,2,1,Action Figure,Toys,10.99,17.49,Santiago,25,17.105600000000003,427.64000000000004,437.24999999999994,152.89000000000001
2023,2,1,Action Figure,Toys,10.99,17.49,Toluca,96,16.87035294117647,1623.29,1679.04,568.25
2023,2,1,Action Figure,Toys,10.99,17.49,Tuxtla Gutierrez,16,17.474999999999998,279.59999999999997,279.84,103.75999999999998
2023,2,1,Action Figure,Toys,10.99,17.49,Villahermosa,60,17.026739130434784,1026.69,1049.3999999999999,367.29
2023,2,1,Action Figure,Toys,10.99,17.49,Xalapa,87,17.05217391304348,1475.93,1521.6299999999999,519.8000000000001
2023,2,1,Action Figure,Toys,10.99,17.49,Zacatecas,40,17.044249999999998,681.77,699.5999999999999,242.17
2023,2,2,Animal Figures,Toys,10.49,13.99,Aguascalientes,22,13.319545454545455,293.03000000000003,307.78000000000003,62.25000000000001
2023,2,2,Animal Figures,Toys,10.49,13.99,Campeche,15,12.65,189.75,209.85,32.400000000000006
2023,2,2,Animal Figures,Toys,10.49,13.99,Chetumal,21,13.725714285714286,288.24,293.79,67.95
2023,2,2,Animal Figures,Toys,10.49,13.99,Chihuahua,42,13.613999999999999,574.78,587.58,134.2
2023,2,2,Animal Figures,Toys,10.49,13.99,Chilpancingo,15,13.985999999999999,209.79,209.85,52.44
2023,2,2,Animal Figures,Toys,10.49,13.99,Ciudad Victoria,29,13.31655172413793,386.18,405.71,81.97
2023,2,2,Animal Figures,Toys,10.49,13.99,Cuidad de Mexico,130,13.185042016806722,1719.6100000000001,1818.7,355.90999999999997
2023,2,2,Animal Figures,Toys,10.49,13.99,Culiacan,8,12.99,103.92,111.92,20.0
2023,2,2,Animal Figures,Toys,10.49,13.99,Durango,11,13.22,145.42000000000002,153.89000000000001,30.030000000000005
2023,2,2,Animal Figures,Toys,10.49,13.99,Guadalajara,213,13.52471544715447,2889.45,2979.87,655.0799999999999
2023,2,2,Animal Figures,Toys,10.49,13.99,Guanajuato,124,13.318870967741935,1651.54,1734.76,350.78
2023,2,2,Animal Figures,Toys,10.49,13.99,Hermosillo,38,13.86342105263158,526.8100000000001,531.62,128.19
2023,2,2,Animal Figures,Toys,10.49,13.99,La Paz,29,13.460344827586209,390.35,405.71,86.13999999999999
2023,2,2,Animal Figures,Toys,10.49,13.99,Merida,11,13.95,153.45,153.89000000000001,38.05999999999999
2023,2,2,Animal Figures,Toys,10.49,13.99,Mexicali,66,13.123695652173915,866.2900000000001,923.34,173.95000000000002
2023,2,2,Animal Figures,Toys,10.49,13.99,Monterrey,40,13.464500000000001,538.58,559.6,118.97999999999999
2023,2,2,Animal Figures,Toys,10.49,13.99,Oaxaca,53,13.272222222222222,711.55,741.47,155.57999999999998
2023,2,2,Animal Figures,Toys,10.49,13.99,Puebla,107,13.565714285714286,1459.68,1496.93,337.24999999999994
2023,2,2,Animal Figures,Toys,10.49,13.99,Saltillo,76,13.28530303030303,1007.03,1063.24,209.79
2023,2,2,Animal Figures,Toys,10.49,13.99,San Luis Potosi,35,13.445142857142857,470.58,489.65000000000003,103.43
2023,2,2,Animal Figures,Toys,10.49,13.99,Santiago,22,13.782727272727273,303.22,307.78000000000003,72.44
2023,2,2,Animal Figures,Toys,10.49,13.99,Toluca,163,13.407787610619469,2205.28,2280.37,495.40999999999997
2023,2,2,Animal Figures,Toys,10.49,13.99,Tuxtla Gutierrez,58,13.448448275862068,780.01,811.42,171.58999999999997
2023,2,2,Animal Figures,Toys,10.49,13.99,Xalapa,17,13.75,233.75,237.83,55.419999999999995
2023,2,2,Animal Figures,Toys,10.49,13.99,Zacatecas,79,13.217333333333332,1053.34,1105.21,224.63000000000002
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Aguascalientes,201,4.234,840.23,902.49,440.23999999999995
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Campeche,303,4.26054347826087,1287.22,1360.47,684.25
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Chetumal,89,4.4375,394.99,399.61,217.88
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Chihuahua,174,4.3560550458715595,752.38,781.26,406.11999999999995
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Chilpancingo,146,4.329770114942528,629.41,655.5400000000001,338.87
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Ciudad Victoria,95,4.279027777777778,404.0,426.55,214.95
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Cuernavaca,138,4.335299145299145,592.91,619.62,318.29
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Cuidad de Mexico,1063,4.290658135283365,4594.21,4772.87,2478.8399999999997
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Culiacan,124,4.187938144329897,518.09,556.76,271.33
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Durango,88,4.223333333333334,375.98,395.12,200.85999999999999
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Guadalajara,505,4.303655589123867,2188.4,2267.4500000000003,1183.45
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Guanajuato,404,4.2986147186147186,1735.67,1813.96,931.71
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Hermosillo,247,4.258677248677248,1054.67,1109.03,563.14
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,La Paz,131,4.283666666666666,561.09,588.19,300.4
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Merida,202,4.319878048780488,860.65,906.98,458.66999999999996
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Mexicali,380,4.350154639175258,1635.8300000000002,1706.2,879.63
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Monterrey,553,4.3267844522968195,2397.67,2482.9700000000003,1297.2
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Morelia,86,4.262542372881356,369.21000000000004,386.14000000000004,198.07
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Oaxaca,402,4.276820512820513,1711.13,1804.98,911.15
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Pachuca,390,4.334444444444444,1693.59,1751.1000000000001,917.4899999999999
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Puebla,581,4.32028901734104,2511.6600000000003,2608.69,1355.47
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Saltillo,141,4.258269230769231,593.55,633.09,312.96
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,San Luis Potosi,234,4.261132075471698,1000.01,1050.66,534.35
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Santiago,178,4.274055944055944,767.85,799.22,413.63
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Toluca,447,4.305375,1928.65,2007.0300000000002,1039.12
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Tuxtla Gutierrez,276,4.3238586956521745,1197.03,1239.24,647.79
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Villahermosa,195,4.356488549618321,853.24,875.5500000000001,465.19
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Xalapa,122,4.365584415584416,535.9200000000001,547.78,293.14
2023,2,3,Barrel O' Slime,Art & Crafts,1.99,4.49,Zacatecas,296,4.336162790697674,1280.52,1329.04,691.48
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Cuidad de Mexico,21,12.45,261.45,283.29,51.65999999999998
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Culiacan,10,13.289999999999997,132.89999999999998,134.9,32.999999999999986
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Guadalajara,8,12.41,99.28,107.92,19.36
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Guanajuato,58,12.795,742.11,782.42,162.68999999999997
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Hermosillo,30,12.687999999999999,380.64,404.7,80.94
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Pachuca,9,12.26,110.34,121.41,20.429999999999996
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Saltillo,22,12.677272727272726,278.9,296.78000000000003,59.12
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Toluca,7,13.49,94.43,94.43,24.5
2023,2,4,Chutes & Ladders,Games,9.99,13.49,Villahermosa,8,13.42,107.36,107.92,27.439999999999998
2023,2,5,Classic Dominoes,Games,7.99,10.49,Campeche,23,9.705652173913043,223.23,241.27,39.459999999999994
2023,2,5,Classic Dominoes,Games,7.99,10.49,Chetumal,5,10.48,52.400000000000006,52.45,12.450000000000001
2023,2,5,Classic Dominoes,Games,7.99,10.49,Chihuahua,20,10.45,209.0,209.8,49.19999999999998
2023,2,5,Classic Dominoes,Games,7.99,10.49,Cuidad de Mexico,13,9.63,125.19000000000001,136.37,21.320000000000007
2023,2,5,Classic Dominoes,Games,7.99,10.49,Culiacan,12,9.619166666666667,115.42999999999999,125.88,19.54999999999999
2023,2,5,Classic Dominoes,Games,7.99,10.49,Guanajuato,35,10.025142857142857,350.88,367.15000000000003,71.23
2023,2,5,Classic Dominoes,Games,7.99,10.49,Merida,5,10.25,51.25,52.45,11.299999999999999
2023,2,5,Classic Dominoes,Games,7.99,10.49,Mexicali,1,9.62,9.62,10.49,1.629999999999999
2023,2,5,Classic Dominoes,Games,7.99,10.49,Monterrey,38,9.898421052631578,376.14,398.62,72.52
2023,2,5,Classic Dominoes,Games,7.99,10.49,Pachuca,6,9.52,57.12,62.94,9.179999999999996
2023,2,5,Classic Dominoes,Games,7.99,10.49,Saltillo,4,10.39,41.56,41.96,9.600000000000001
2023,2,5,Classic Dominoes,Games,7.99,10.49,Villahermosa,23,10.326956521739131,237.52,241.27,53.750000000000014
2023,2,6,Colorbuds,Electronics,7.59,15.99,Aguascalientes,60,15.384358974358975,927.38,959.4,471.98
2023,2,6,Colorbuds,Electronics,7.59,15.99,Campeche,22,14.960909090909091,329.14,351.78000000000003,162.16
2023,2,6,Colorbuds,Electronics,7.59,15.99,Chetumal,97,15.60775,1501.24,1551.03,765.01
2023,2,6,Colorbuds,Electronics,7.59,15.99,Chihuahua,28,15.262142857142859,427.34000000000003,447.72,214.82000000000002
2023,2,6,Colorbuds,Electronics,7.59,15.99,Chilpancingo,64,15.38515625,984.65,1023.36,498.89000000000004
2023,2,6,Colorbuds,Electronics,7.59,15.99,Ciudad Victoria,133,15.586575342465753,2066.02,2126.67,1056.55
2023,2,6,Colorbuds,Electronics,7.59,15.99,Cuernavaca,14,15.59,218.26,223.86,112.0
2023,2,6,Colorbuds,Electronics,7.59,15.99,Cuidad de Mexico,427,15.56560471976401,6659.39,6827.7300000000005,3418.46
2023,2,6,Colorbuds,Electronics,7.59,15.99,Durango,100,15.444767441860465,1529.99,1599.0,770.99
2023,2,6,Colorbuds,Electronics,7.59,15.99,Guadalajara,339,15.507907949790795,5248.01,5420.61,2675.0
2023,2,6,Colorbuds,Electronics,7.59,15.99,Guanajuato,177,15.344885496183206,2708.3199999999997,2830.23,1364.89
2023,2,6,Colorbuds,Electronics,7.59,15.99,Hermosillo,400,15.416174242424242,6193.51,6396.0,3157.51
2023,2,6,Colorbuds,Electronics,7.59,15.99,Merida,60,15.561190476190477,941.39,959.4,485.99
2023,2,6,Colorbuds,Electronics,7.59,15.99,Mexicali,179,15.31026490066225,2756.17,2862.21,1397.56
2023,2,6,Colorbuds,Electronics,7.59,15.99,Monterrey,315,15.56364,4913.39,5036.85,2522.54
2023,2,6,Colorbuds,Electronics,7.59,15.99,Morelia,79,15.484576271186441,1229.3899999999999,1263.21,629.78
2023,2,6,Colorbuds,Electronics,7.59,15.99,Oaxaca,34,15.775294117647059,536.36,543.66,278.3
2023,2,6,Colorbuds,Electronics,7.59,15.99,Pachuca,9,15.877777777777778,142.9,143.91,74.59
2023,2,6,Colorbuds,Electronics,7.59,15.99,Puebla,190,15.465771428571427,2940.3,3038.1,1498.2
2023,2,6,Colorbuds,Electronics,7.59,15.99,Saltillo,298,15.226379310344827,4517.29,4765.02,2255.4700000000003
2023,2,6,Colorbuds,Electronics,7.59,15.99,San Luis Potosi,15,15.87,238.04999999999998,239.85,124.19999999999999
2023,2,6,Colorbuds,Electronics,7.59,15.99,Santiago,17,15.83470588235294,269.19,271.83,140.16
2023,2,6,Colorbuds,Electronics,7.59,15.99,Toluca,35,15.44857142857143,540.7,559.65,275.05
2023,2,6,Colorbuds,Electronics,7.59,15.99,Tuxtla Gutierrez,11,14.707272727272727,161.78,175.89000000000001,78.29
2023,2,6,Colorbuds,Electronics,7.59,15.99,Villahermosa,136,15.56927927927928,2126.75,2174.64,1094.51
2023,2,6,Colorbuds,Electronics,7.59,15.99,Xalapa,62,15.426037735849057,959.49,991.38,488.91
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Aguascalientes,25,16.7932,419.83,437.24999999999994,107.57999999999998
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Campeche,24,16.68875,400.53,419.76,100.77
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Chetumal,2,17.42,34.84,34.98,9.860000000000003
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Chihuahua,22,16.671538461538464,359.02,384.78,84.24000000000001
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Ciudad Victoria,28,17.035,476.98,489.71999999999997,127.25999999999999
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Cuernavaca,19,16.15157894736842,306.88,332.30999999999995,69.57000000000001
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Cuidad de Mexico,105,17.078101265822784,1802.6100000000001,1836.4499999999998,491.16
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Culiacan,57,17.319166666666668,987.22,996.93,275.29
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Guadalajara,123,16.964673913043477,2097.01,2151.27,560.74
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Guanajuato,56,16.837142857142858,942.88,979.4399999999999,243.44
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Hermosillo,90,16.976444444444446,1527.88,1574.1,403.78
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,La Paz,19,17.112105263157893,325.13,332.30999999999995,87.82
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Merida,45,17.21,774.45,787.05,212.40000000000003
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Mexicali,12,15.995,191.94,209.88,42.06
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Monterrey,28,17.174285714285713,480.88,489.71999999999997,131.16
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Morelia,5,17.26,86.30000000000001,87.44999999999999,23.85000000000001
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Oaxaca,4,17.46,69.84,69.96,19.880000000000003
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Pachuca,13,16.64076923076923,216.33,227.36999999999998,53.960000000000015
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Puebla,60,16.842333333333336,1010.5400000000001,1049.3999999999999,261.14000000000004
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Saltillo,43,16.962558139534885,729.39,752.0699999999999,192.32
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,San Luis Potosi,58,17.12103448275862,993.02,1014.42,268.59999999999997
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Santiago,9,16.68,150.12,157.41,37.709999999999994
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Toluca,24,16.97458333333333,407.39,419.76,107.62999999999998
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Tuxtla Gutierrez,2,17.39,34.78,34.98,9.8
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Villahermosa,3,17.13,51.39,52.47,13.919999999999996
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Xalapa,64,16.832857142857144,1090.0,1119.36,290.64
2023,2,7,Dart Gun,Sports & Outdoors,12.49,17.49,Zacatecas,7,16.759999999999998,117.32,122.42999999999999,29.889999999999993
2023,2,8,Deck Of Cards,Games,4.29,7.49,Aguascalientes,86,7.034883720930233,605.0,644.14,236.06
2023,2,8,Deck Of Cards,Games,4.29,7.49,Campeche,109,7.2674038461538455,791.66,816.41,324.05
2023,2,8,Deck Of Cards,Games,4.29,7.49,Chetumal,28,7.147142857142858,200.12,209.72,80.0
2023,2,8,Deck Of Cards,Games,4.29,7.49,Chihuahua,185,7.062586206896552,1285.7,1385.65,492.05
2023,2,8,Deck Of Cards,Games,4.29,7.49,Chilpancingo,159,7.043287671232877,1140.94,1190.91,458.83
2023,2,8,Deck Of Cards,Games,4.29,7.49,Ciudad Victoria,36,6.991944444444445,251.71,269.64,97.27
2023,2,8,Deck Of Cards,Games,4.29,7.49,Cuernavaca,63,7.25811320754717,454.58,471.87,184.31
2023,2,8,Deck Of Cards,Games,4.29,7.49,Cuidad de Mexico,525,7.170923913043478,3758.73,3932.25,1506.48
2023,2,8,Deck Of Cards,Games,4.29,7.49,Culiacan,47,7.17,335.73,352.03000000000003,134.1
2023,2,8,Deck Of Cards,Games,4.29,7.49,Durango,80,7.023874999999999,561.91,599.2,218.71
2023,2,8,Deck Of Cards,Games,4.29,7.49,Guadalajara,213,7.2121678321678315,1535.93,1595.37,622.16
2023,2,8,Deck Of Cards,Games,4.29,7.49,Guanajuato,319,7.186690647482015,2294.2,2389.31,925.69
2023,2,8,Deck Of Cards,Games,4.29,7.49,Hermosillo,303,7.21107476635514,2185.77,2269.47,885.9
2023,2,8,Deck Of Cards,Games,4.29,7.49,La Paz,43,7.143953488372093,307.19,322.07,122.72
2023,2,8,Deck Of Cards,Games,4.29,7.49,Merida,54,7.287407407407407,393.52,404.46000000000004,161.85999999999999
2023,2,8,Deck Of Cards,Games,4.29,7.49,Mexicali,265,7.177526315789474,1912.38,1984.85,775.53
2023,2,8,Deck Of Cards,Games,4.29,7.49,Monterrey,274,7.135560000000001,1955.67,2052.26,780.21
2023,2,8,Deck Of Cards,Games,4.29,7.49,Morelia,110,7.198645833333334,794.67,823.9,322.77
2023,2,8,Deck Of Cards,Games,4.29,7.49,Oaxaca,47,7.169787234042554,336.98,352.03000000000003,135.35
2023,2,8,Deck Of Cards,Games,4.29,7.49,Pachuca,22,6.9409090909090905,152.7,164.78,58.32
2023,2,8,Deck Of Cards,Games,4.29,7.49,Puebla,234,7.1688888888888895,1671.05,1752.66,667.19
