Year,Month,Store_ID,Store_Name,Store_City,Store_Location,Store_Open_Date,Units,nUnique_Products,Actual_Product_Price,Revenue,xRevenue,Profit
2022,9,2,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27,554,21,15.56997742663657,8870.93,9089.960000000001,1854.4699999999996
2022,9,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27,932,19,14.096903553299493,13585.69,14030.68,3155.0099999999998
2022,9,4,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01,825,22,14.661339563862928,10915.33,11290.25,2883.0799999999995
2022,9,5,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31,572,19,14.85881081081081,8307.24,8554.78,1943.4599999999998
2022,9,6,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13,846,18,11.765235204855841,9932.88,10230.54,3731.8399999999997
2022,9,7,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25,914,25,13.862964824120603,12581.39,12923.36,3323.0299999999997
2022,9,8,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14,785,23,12.18266355140187,8769.41,9005.65,2583.2599999999998
2022,9,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15,1384,22,14.466324873096447,17799.87,18364.66,4079.2099999999996
2022,9,10,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,1114,24,12.445409622886867,12958.93,13303.36,4039.5699999999997
2022,9,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,696,22,14.020160320641283,9532.85,9863.039999999999,2219.31
2022,9,12,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,660,17,13.268519924098673,8588.89,8766.4,2418.4900000000002
2022,9,13,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,683,20,15.423455759599332,10295.37,10544.67,2734.2
2022,9,14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,1341,17,11.647742980561555,13517.52,13960.09,4008.43
2022,9,15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,582,17,13.513514150943395,7495.15,7647.68,2197.97
2022,9,16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,597,21,15.739638095238094,9140.07,9424.53,2068.04
2022,9,17,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,1412,22,12.677865384615384,15573.66,16171.880000000001,3931.7799999999997
2022,9,18,Maven Toys Merida 1,Merida,Downtown,2008-08-22,865,23,13.193350923482848,10624.81,10947.85,3048.4599999999996
2022,9,19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,600,21,14.509784735812133,8164.65,8497.0,2051.65
2022,9,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,442,13,14.735757575757576,5855.79,5972.58,1460.7099999999998
2022,9,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,821,21,15.58288275862069,11779.19,12199.29,2976.3999999999996
2022,9,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,995,21,14.989070063694268,14703.8,15215.05,3644.2499999999995
2022,9,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,845,18,13.854608150470218,11515.27,11824.05,3199.72
2022,9,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,828,26,14.289610951008646,12074.85,12426.72,2815.1299999999997
2022,9,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,886,20,13.919561643835618,12511.55,12931.14,3745.91
2022,9,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,617,19,14.045845070422535,7885.05,8124.83,2811.22
2022,9,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,859,17,16.730624071322435,14321.14,14800.41,2809.229999999999
2022,9,28,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,832,18,15.355023183925812,11172.73,11586.68,2528.0499999999997
2022,9,29,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,673,17,13.0811839708561,8932.78,9215.27,2880.0099999999998
2022,9,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,833,21,13.960109546165885,10762.61,11154.17,2987.44
2022,9,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,1504,21,15.36983455882353,21770.74,22364.96,6419.78
2022,9,32,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,935,15,12.34658536585366,11146.52,11496.65,3570.87
2022,9,33,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,774,24,12.42900489396411,8859.0,9081.26,2401.24
2022,9,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,829,21,16.704696356275303,14226.8,14653.710000000001,2963.5899999999992
2022,9,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,613,15,12.829036363636364,7682.0,7959.87,2348.6299999999997
2022,9,36,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,706,22,14.548237547892722,10019.2,10375.94,2939.2599999999998
2022,9,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,1332,25,14.434165757906214,17004.53,17437.68,4371.349999999999
2022,9,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,1007,25,12.53425,11955.45,12287.93,3285.02
2022,9,39,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,1024,20,16.214146981627298,15167.33,15617.76,3393.0699999999997
2022,9,40,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,533,19,14.634258373205741,7655.79,7904.67,2010.1199999999997
2022,9,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,834,19,13.686186186186186,10707.14,11091.66,3113.98
2022,9,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,904,21,13.229822747415067,11906.12,12201.96,4211.16
2022,9,43,Maven Toys Durango 1,Durango,Downtown,2014-06-30,570,20,13.354931818181818,7396.08,7670.3,2160.2799999999997
2022,9,44,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,893,14,13.836226114649682,12813.07,13288.07,3122.5
2022,9,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,653,19,15.152773851590105,9533.96,9820.97,2571.99
2022,9,46,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1195,21,18.28634506242906,20626.05,21156.55,4930.5
2022,9,47,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,971,23,13.307853333333332,12515.34,12949.789999999999,2972.55
2022,9,48,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,1037,20,16.236557823129253,16252.49,16744.13,3296.8599999999997
2022,9,49,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,595,20,14.083488943488943,6945.91,7268.05,1736.8599999999997
2022,9,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,612,24,14.282814498933902,8861.06,9099.88,2026.6799999999998
2022,10,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18,893,25,11.920369913686807,10476.83,10873.07,2705.7599999999998
2022,10,2,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27,955,20,14.728414464534074,13965.84,14482.95,2959.39
2022,10,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27,856,18,12.730529986053,10923.65,11313.44,2622.71
2022,10,4,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01,1121,23,13.66900871459695,15407.95,16033.29,3882.66
2022,10,5,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31,785,19,11.034308797127467,8983.93,9306.15,2637.7799999999997
2022,10,6,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13,1312,23,14.377684331797235,18341.66,19091.88,5384.78
2022,10,7,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25,1000,22,12.582414231257943,12860.33,13333.0,3795.83
2022,10,8,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14,769,21,12.127957371225577,7715.31,7961.8099999999995,2098.5
2022,10,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15,1312,30,12.57508604206501,15675.31,16284.88,4283.429999999999
2022,10,10,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,1007,22,12.476513157894736,11683.12,12193.93,2858.1899999999996
2022,10,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,840,20,11.56151304347826,8736.35,9158.1,2029.25
2022,10,12,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,656,21,14.03657848324515,9175.26,9612.44,1754.3199999999997
2022,10,13,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,845,21,12.445296495956873,10651.69,11050.05,2940.14
2022,10,14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,996,14,13.76341384863124,11900.52,12355.04,3005.48
2022,10,15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,821,22,12.067265625000001,9191.36,9445.789999999999,2738.07
2022,10,16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,708,19,11.942342857142856,8041.0599999999995,8265.92,2155.64
2022,10,17,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,1432,20,12.970247046186895,15267.37,15877.68,4194.19
2022,10,18,Maven Toys Merida 1,Merida,Downtown,2008-08-22,1105,22,12.982310344827587,13244.27,13733.45,3596.8199999999997
2022,10,19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,1149,25,14.306648992576882,18147.27,18854.51,3977.2599999999998
2022,10,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,801,19,11.857179902755268,8312.04,8664.49,2504.0499999999997
2022,10,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,603,18,12.64607076350093,7364.23,7694.47,1949.26
2022,10,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,764,18,12.798125,9450.35,9755.86,2721.99
2022,10,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,872,21,12.899831029185869,9996.48,10469.28,3207.7
2022,10,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,907,25,12.763069577080492,11780.79,12325.43,3336.86
2022,10,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,1002,20,14.63335203366059,14893.3,15528.98,3567.8199999999997
2022,10,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,617,21,11.777371541501976,6679.91,6936.83,1860.58
2022,10,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,1256,19,15.477755644090305,14728.12,15317.94,3334.68
2022,10,28,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,1349,23,13.319209100758396,15202.89,15720.01,3829.3799999999997
2022,10,29,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,824,20,13.457786624203822,10333.93,10825.26,3003.6699999999996
2022,10,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,1657,20,13.013495867768595,20649.85,21504.43,5404.92
2022,10,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,1984,20,13.084285714285715,24554.82,25358.16,8081.16
2022,10,32,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,851,15,14.18144859813084,11460.67,11928.49,2809.18
2022,10,33,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,902,22,11.835618279569893,9826.34,10290.98,2542.3599999999997
2022,10,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,1061,18,10.917803921568629,10308.46,10672.39,3488.5699999999997
2022,10,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,845,21,14.854581497797357,12134.300000000001,12704.55,2673.25
2022,10,36,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,1069,22,13.22906166219839,13883.12,14550.81,4211.3099999999995
2022,10,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,784,22,15.198238993710692,11866.16,12360.66,2680.9999999999995
2022,10,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,997,26,11.566184032476318,10578.75,10974.53,2899.72
2022,10,39,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,1206,22,12.46485414235706,14838.42,15567.94,4119.48
2022,10,40,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,614,16,14.311622641509434,8253.8,8609.36,1886.4399999999998
2022,10,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,758,22,15.946645669291339,11027.79,11355.92,2930.87
2022,10,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,868,21,13.864881756756757,11595.24,12094.32,3939.92
2022,10,43,Maven Toys Durango 1,Durango,Downtown,2014-06-30,710,18,11.846313131313131,8020.41,8333.9,2037.51
2022,10,44,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,829,16,14.55030612244898,12128.8,12663.71,3130.0899999999997
2022,10,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,786,18,14.364984615384616,10938.75,11371.64,2739.6099999999997
2022,10,46,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,962,21,14.179780092592592,13736.43,14339.38,3281.5499999999997
2022,10,47,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,786,24,16.867876823338737,12773.82,13278.14,2545.18
2022,10,48,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,924,22,15.489740932642487,14793.96,15402.76,2840.2
2022,10,49,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,851,21,12.7115558698727,9721.25,10091.49,2234.7599999999998
2022,10,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,860,23,13.164824684431979,11131.05,11589.9,2412.6499999999996
2022,11,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18,725,24,14.26973765432099,10106.53,10525.25,2359.2799999999997
2022,11,2,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27,1084,23,14.123628808864266,14155.7,14623.16,3376.04
2022,11,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27,947,19,13.144757869249394,11612.23,12189.53,2701.2
2022,11,4,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01,928,25,13.729658344283838,12810.94,13315.22,3317.22
2022,11,5,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31,698,21,13.880190641247834,9111.62,9503.02,2289.1
2022,11,6,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13,1229,23,12.620850111856825,14569.0,15149.71,4773.29
2022,11,7,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25,1189,23,15.142604951560818,19070.6,19860.11,4525.49
2022,11,8,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14,931,20,11.808504801097394,10280.74,10685.19,2721.0499999999997
2022,11,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15,1689,30,12.461849710982658,18352.99,19171.11,5073.38
2022,11,10,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,1486,28,13.261162790697673,18429.33,19353.64,4556.1900000000005
2022,11,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,986,20,12.215411764705882,11676.44,12050.64,2864.3
2022,11,12,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,843,26,13.48882005899705,10266.7,10656.07,2484.6299999999997
2022,11,13,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,947,21,13.129311981020166,12320.35,12875.53,2817.3199999999997
2022,11,14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,991,20,12.049806629834254,11071.01,11541.59,2725.9199999999996
2022,11,15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,1007,23,11.789334341906203,9546.18,9898.43,3043.75
2022,11,16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,781,23,14.683609831029187,10597.25,11118.69,2232.06
2022,11,17,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,1349,24,12.40426183844011,14971.76,15592.01,4033.75
2022,11,18,Maven Toys Merida 1,Merida,Downtown,2008-08-22,785,20,12.008325281803543,8662.01,8950.65,2642.86
2022,11,19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,962,25,12.817526377491207,12336.98,12773.88,4462.1
2022,11,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,1013,24,14.67012180267966,13532.32,14113.87,2834.45
2022,11,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,836,18,14.136041358936485,11093.23,11571.14,2660.5899999999997
2022,11,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,886,21,13.430631136044882,10999.42,11465.14,2899.7799999999997
2022,11,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,1039,20,13.66951590594744,14537.32,15223.61,3422.21
2022,11,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,914,27,13.834000000000001,11749.96,12192.86,3314.1
2022,11,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,833,19,15.337257318952233,12200.130000000001,12749.17,3170.46
2022,11,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,782,22,10.185375816993464,6864.49,7191.18,1798.3100000000002
2022,11,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,1095,21,12.665096030729835,12052.26,12510.05,3112.21
2022,11,28,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,1451,23,12.183289617486338,14628.43,15156.99,3982.94
2022,11,29,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,916,23,11.655445682451255,10876.17,11317.34,3192.83
2022,11,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,1587,23,13.87395329441201,20352.72,21222.13,5128.09
2022,11,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,2094,26,13.115251436781609,25272.34,26361.56,7442.28
2022,11,32,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,955,18,12.376547144754317,11110.62,11584.45,3583.17
2022,11,33,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,826,21,13.335595054095828,10195.67,10556.74,2945.93
2022,11,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,1140,22,13.201276346604216,13884.63,14516.6,3589.5299999999997
2022,11,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,678,19,13.573293103448277,9479.33,9871.22,2244.11
2022,11,36,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,1657,19,13.339944134078213,19813.5,20632.43,7001.57
2022,11,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,1230,25,13.151163522012578,14363.039999999999,14924.7,3958.8399999999997
2022,11,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,1036,24,11.166951566951568,9913.21,10315.64,2802.0699999999997
2022,11,39,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,1228,23,13.667142857142856,15263.16,15881.72,4331.44
2022,11,40,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,608,23,17.61644524236984,11051.17,11587.92,2410.7499999999995
2022,11,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,1013,26,15.275889967637541,14906.5,15505.369999999999,3709.1299999999997
2022,11,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,1182,25,13.583733333333333,14532.69,15152.18,4204.009999999999
2022,11,43,Maven Toys Durango 1,Durango,Downtown,2014-06-30,479,24,11.539631236442517,5371.84,5561.21,1636.1299999999999
2022,11,44,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,849,15,12.150107692307692,11268.59,11666.01,3078.08
2022,11,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1035,24,13.881836982968371,13362.69,13897.65,3525.54
2022,11,46,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1046,25,13.475908018867925,15125.36,15837.539999999999,3834.8199999999997
2022,11,47,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,820,24,15.055901639344263,11706.47,12208.8,2891.1699999999996
2022,11,48,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,593,23,13.81280487804878,8199.14,8559.57,2057.07
2022,11,49,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,667,21,9.936784922394677,5870.49,6046.33,1576.66
2022,11,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,1140,26,16.559849187935036,18482.06,19191.6,3858.459999999999
2022,12,1,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18,1304,27,13.320240384615383,16919.27,17797.96,3714.31
2022,12,2,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27,1261,22,12.687676767676766,14363.81,15080.89,3946.92
2022,12,3,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27,1238,20,12.167658688865766,14272.79,15009.62,3072.6699999999996
2022,12,4,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01,1382,27,13.379813953488371,18283.11,19157.18,4522.929999999999
2022,12,5,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31,1065,23,13.902654320987654,13542.58,14164.85,3203.2299999999996
2022,12,6,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13,1544,27,11.991527138914444,17191.45,18083.06,5366.389999999999
2022,12,7,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25,1601,29,12.66066551426102,19476.44,20388.99,5561.45
2022,12,8,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14,945,28,13.88675572519084,12485.58,13063.55,2872.03
2022,12,9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15,1975,29,13.873318485523386,23666.66,24697.25,5521.91
2022,12,10,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14,2147,27,12.224921161825726,23927.7,24820.03,6429.67
2022,12,11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19,888,23,12.509041916167666,11056.08,11556.62,2503.9599999999996
2022,12,12,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05,982,23,13.383109589041096,12668.6,13234.18,3168.42
2022,12,13,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30,1060,24,13.991097142857141,14329.39,14880.4,3883.49
2022,12,14,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31,1280,20,13.158861003861004,15012.15,15645.699999999999,4172.45
2022,12,15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05,1373,23,10.098605769230769,13126.47,13729.77,3466.2
2022,12,16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,1147,26,15.83410411622276,16637.7,17223.03,3570.17
2022,12,17,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,2244,27,14.33602662929222,30357.11,31495.56,6409.049999999999
2022,12,18,Maven Toys Merida 1,Merida,Downtown,2008-08-22,1231,28,12.447274529236868,15332.36,16167.19,4387.17
2022,12,19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,1084,31,13.796852272727273,14348.71,15253.16,4043.0499999999997
2022,12,20,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,1135,22,13.486090047393365,14043.82,14591.15,3085.67
2022,12,21,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23,1693,26,14.319861563517916,22412.56,23707.57,4811.49
2022,12,22,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29,1377,28,12.878526912181304,16662.4,17527.73,4576.17
2022,12,23,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12,1235,27,12.671232227488153,13933.5,14574.65,3910.85
2022,12,24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31,1041,25,14.10675709001233,14083.2,14770.09,3249.6099999999997
2022,12,25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08,1003,23,14.6683625,14634.23,15382.97,3002.7599999999998
2022,12,26,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15,1245,24,11.241248541423571,11622.92,12272.05,2937.87
2022,12,27,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02,1347,24,14.132540716612377,16720.76,17451.53,3331.73
2022,12,28,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01,1391,24,14.413638996138996,17742.93,18351.09,4179.34
2022,12,29,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21,789,23,14.273755942947702,10860.57,11250.61,3232.96
2022,12,30,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20,1886,27,15.125334757834759,27093.26,28554.14,6795.12
2022,12,31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04,2111,25,14.018230668414155,29441.35,30919.89,7808.959999999999
2022,12,32,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31,1252,22,10.973775185577944,12666.0,13230.48,3900.02
2022,12,33,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17,925,24,11.611099855282198,10437.7,10962.25,3277.95
2022,12,34,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07,1178,23,11.81960308710033,12587.01,12959.72,3495.29
2022,12,35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11,1174,24,14.074893617021276,16045.48,16822.76,3577.22
2022,12,36,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01,1800,25,13.26573055028463,23637.76,24693.0,7289.259999999999
2022,12,37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28,1545,23,12.525756972111555,16278.61,17099.05,4619.0599999999995
2022,12,38,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18,1404,25,11.903016042780749,15306.27,15890.46,4559.31
2022,12,39,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21,1549,26,13.952116917626219,20473.18,21569.01,4777.67
2022,12,40,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,959,27,13.82919374247894,13804.27,14564.91,3394.8599999999997
2022,12,41,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,1399,29,15.088460207612455,20444.53,21490.51,4652.5199999999995
2022,12,42,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,1230,28,15.148949824970828,18854.59,19799.2,3941.8899999999994
2022,12,43,Maven Toys Durango 1,Durango,Downtown,2014-06-30,879,24,13.830564399421128,11224.84,11855.21,3003.1299999999997
2022,12,44,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,1139,19,13.064611590628854,15016.15,15788.11,4362.04
2022,12,45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1378,25,14.434059405940594,19769.14,20751.72,4875.92
2022,12,46,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1267,25,15.509130859375,19735.5,20554.829999999998,4459.669999999999
2022,12,47,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1229,24,13.996378698224852,16534.93,17311.21,3643.2200000000003
2022,12,48,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,1252,27,13.098207964601771,16791.579999999998,17652.98,3497.1
2022,12,49,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,1048,25,14.292037267080746,13985.12,14582.52,2701.0999999999995
2022,12,50,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,1420,31,14.396268656716417,19342.42,20415.8,4509.62
