Year,Month,Store_ID,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Store_Name,Store_City,Store_Location,Store_Open_Date,Units,Actual_Product_Price,Revenue,xRevenue,Profit,Elasticity,New_Product_Price,New_Units,New_Revenue,Delta_Revenue
2023,7,16,9,Dino Egg,Toys,9.99,11.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,66,11.37,760.02,791.34,100.68,-0.001,12.550000000000008,65.99697247706422,828.26,36.91999999999996
2023,7,16,11,Etch A Sketch,Art & Crafts,10.99,21.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,34,20.71794117647059,704.41,747.66,330.75,-2.682419377493705,21.99,34.0,747.66,0.0
2023,7,16,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,9,11.99,107.91,107.91,27.0,-0.001,12.550000000000008,8.999587155963303,112.94,5.030000000000001
2023,7,16,13,Gamer Headphones,Electronics,14.99,21.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,2,20.48,40.96,43.98,10.98,-0.001,22.550000000000008,1.999949977262392,45.1,1.1200000000000045
2023,7,16,14,Glass Marbles,Games,5.99,11.49,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,15,11.03,165.45,172.35,75.6,-3.1026549942596318,11.49,15.0,172.35,0.0
2023,7,16,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,32,6.0121875,192.39,207.68,64.70999999999998,-0.001,6.989999999999998,31.99753466872111,223.66,15.97999999999999
2023,7,16,16,Jenga,Games,3.99,10.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,39,10.343333333333334,403.39,428.61,247.78,-0.001,11.550000000000008,38.99804822565969,450.43,21.819999999999993
2023,7,16,18,Lego Bricks,Toys,34.99,39.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,55,38.07345454545455,2094.04,2199.4500000000003,169.5899999999998,-1.1478874847334124,39.99,55.0,2199.45,-4.547473508864641e-13
2023,7,16,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,78,15.624246575342465,1217.51,1286.2199999999998,126.28999999999996,-0.9121294737215404,17.050000000000008,75.62702520177959,1289.44,3.2200000000002547
2023,7,16,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,17,24.98,424.66,424.83,271.83,-0.001,25.550000000000008,16.999625850340134,434.34,9.509999999999991
2023,7,16,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,38,11.427894736842106,434.26,455.62,168.64,-0.0034321432409856,12.550000000000008,37.99401736499278,476.82,21.19999999999999
2023,7,16,23,Mr. Potatohead,Toys,4.99,10.49,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,2,10.08,20.16,20.98,10.18,-0.001,11.050000000000008,1.9998951382268828,22.1,1.120000000000001
2023,7,16,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,6,19.99,119.94,119.94,29.99999999999999,-0.001,20.550000000000008,5.999834917458729,123.3,3.3599999999999994
2023,7,16,25,PlayDoh Can,Art & Crafts,1.99,3.19,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,127,3.054576271186441,387.08,405.13,134.35,-0.001,3.5499999999999985,126.986065830721,450.8,45.670000000000016
2023,7,16,30,Rubik's Cube,Games,17.29,19.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,30,19.865,595.9499999999999,599.6999999999999,77.24999999999997,-0.001,20.550000000000008,29.999174587293645,616.48,16.780000000000086
2023,7,16,31,Splash Balls,Sports & Outdoors,7.99,9.49,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,113,9.19746031746032,1031.2,1072.37,128.32999999999998,-2.15363789698614,9.49,113.0,1072.37,0.0
2023,7,16,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,19,14.04,266.76,284.81,38.94999999999998,-0.001,15.550000000000008,18.99930286857905,295.44,10.629999999999995
2023,7,16,33,Teddy Bear,Toys,10.99,12.99,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,2,11.85,23.7,25.98,1.7199999999999989,-0.001,13.550000000000008,1.9999153194765205,27.1,1.120000000000001
2023,7,16,34,Toy Robot,Electronics,21.99,27.49,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19,33,25.099696969696968,828.29,907.17,102.62000000000002,-1.2299674390569986,27.49,33.0,907.17,0.0
2023,7,17,1,Action Figure,Toys,10.99,17.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,21,17.840000000000003,374.64,377.79,143.85000000000002,-0.001,18.550000000000008,20.999357976653698,389.54,11.75
2023,7,17,2,Animal Figures,Toys,10.49,13.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,107,13.579065420560749,1452.96,1496.93,330.53,-0.001,14.550000000000008,106.99579342387419,1556.79,59.8599999999999
2023,7,17,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,138,4.757226890756303,657.97,688.62,383.35,-1.8519836383384625,4.99,138.0,688.62,0.0
2023,7,17,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,21,15.896666666666668,338.72,346.29,179.33,-0.001,17.050000000000008,20.999299575500302,358.04,11.75
2023,7,17,7,Dart Gun,Sports & Outdoors,12.49,17.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,55,16.835272727272727,925.94,961.95,238.99,-0.2207203260131308,18.050000000000008,54.618251008467844,985.86,23.909999999999968
2023,7,17,8,Deck Of Cards,Games,4.29,7.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,168,7.259765625,1220.57,1258.32,499.85,-0.001,8.049999999999999,167.98766355140188,1352.3,93.98000000000002
2023,7,17,9,Dino Egg,Toys,9.99,11.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,76,11.371041666666668,856.77,911.24,97.53,-0.001,12.550000000000008,75.9965137614679,953.76,42.51999999999998
2023,7,17,10,Dinosaur Figures,Toys,10.99,15.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,27,15.212592592592593,410.74,418.23,114.01,-0.3444006966383618,15.990000000000007,26.699844454188643,426.93,8.699999999999989
2023,7,17,11,Etch A Sketch,Art & Crafts,10.99,21.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,65,20.629384615384613,1340.91,1429.35,626.56,-0.001,22.550000000000008,64.99837426102775,1465.71,36.36000000000013
2023,7,17,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,25,11.488260869565218,286.89,299.75,62.14000000000001,-0.001,12.550000000000008,24.998853211009177,313.74,13.990000000000009
2023,7,17,13,Gamer Headphones,Electronics,14.99,21.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,24,21.256666666666664,510.16,527.76,150.39999999999998,-1.91669679998871,21.99,24.0,527.76,0.0
2023,7,17,14,Glass Marbles,Games,5.99,11.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,41,11.185365853658537,458.6,471.09,213.01,-0.8585235259029781,12.050000000000008,39.31508220112163,473.75,2.660000000000025
2023,7,17,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,34,6.333235294117647,215.33,220.66,79.66999999999999,-0.2498881915277666,6.989999999999998,33.34543925177627,233.08,12.420000000000016
2023,7,17,16,Jenga,Games,3.99,10.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,18,10.585,190.53,197.82,118.71,-0.6691574426669498,11.550000000000008,17.39721031097335,200.94,3.1200000000000045
2023,7,17,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,37,20.57837837837838,761.4,795.13,225.27,-0.001,22.050000000000008,36.99905304792927,815.83,20.700000000000045
2023,7,17,18,Lego Bricks,Toys,34.99,39.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,95,37.80028169014085,3590.12,3799.05,266.0699999999999,-0.001,40.489999999999974,94.99881220305076,3846.5,47.44999999999982
2023,7,17,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,261,15.842752808988765,4145.79,4303.889999999999,494.3999999999999,-0.001,17.050000000000008,260.9912947240752,4449.9,146.01000000000022
2023,7,17,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,41,11.764878048780488,482.36,491.59,195.77,-0.6392803189561237,12.550000000000008,39.797683803798094,499.46,7.8700000000000045
2023,7,17,23,Mr. Potatohead,Toys,4.99,10.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,4,10.14,40.56,41.96,20.6,-0.001,11.050000000000008,3.9997902764537656,44.2,2.240000000000002
2023,7,17,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,46,18.936086956521734,871.06,919.54,181.52,-0.4373555749103348,20.550000000000008,45.44646843195439,933.92,14.379999999999995
2023,7,17,25,PlayDoh Can,Art & Crafts,1.99,3.19,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,146,3.038490566037736,447.83,465.74,157.29,-0.001,3.5499999999999985,145.98398119122257,518.24,52.5
2023,7,17,26,PlayDoh Playset,Art & Crafts,20.99,25.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,21,25.68,539.28,545.79,98.49000000000002,-0.001,26.550000000000008,20.999555598307044,557.54,11.75
2023,7,17,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,10,4.74,47.400000000000006,49.900000000000006,7.5,-0.5766613159190738,5.389999999999999,9.537746440145034,51.41,1.509999999999991
2023,7,17,29,Plush Pony,Toys,8.99,19.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,25,18.498,462.45,499.75,237.7,-0.001,20.550000000000008,24.999312156078037,513.74,13.990000000000009
2023,7,17,30,Rubik's Cube,Games,17.29,19.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,43,19.102592592592597,824.41,859.5699999999999,80.94000000000001,-0.3696397851189886,20.550000000000008,42.56268229524441,874.66,15.090000000000032
2023,7,17,31,Splash Balls,Sports & Outdoors,7.99,9.49,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,314,9.055231788079473,2817.02,2979.86,308.1600000000001,-0.001,10.050000000000008,313.98180189673343,3155.52,175.65999999999985
2023,7,17,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09,13,14.61,189.93,194.87,34.05999999999999,-0.0496386131525922,15.550000000000008,12.97632314315937,201.78,6.909999999999997
2023,7,18,1,Action Figure,Toys,10.99,17.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,25,17.659200000000002,441.48,449.75,166.73000000000002,-0.3848365900563628,18.550000000000008,24.705864196038075,458.29,8.54000000000002
2023,7,18,2,Animal Figures,Toys,10.49,13.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,68,13.099444444444444,895.8100000000001,951.32,182.49,-2.095584578490468,13.99,68.0,951.32,0.0
2023,7,18,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,101,4.774158415841584,482.19,503.99,281.2,-0.5753196400602432,5.389999999999999,96.34210151133593,519.28,15.289999999999964
2023,7,18,4,Chutes & Ladders,Games,10.09,13.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,4,13.38,53.52,53.96,13.160000000000004,-0.001,14.050000000000008,3.9998369162342478,56.2,2.240000000000002
2023,7,18,5,Classic Dominoes,Games,7.99,10.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,13,10.324615384615385,134.22,136.37,30.35,-0.001,11.050000000000008,12.999318398474738,143.64,7.269999999999982
2023,7,18,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,97,16.063544303797467,1550.9,1599.53,814.6700000000001,-0.2377547506683338,17.050000000000008,96.23079345372008,1640.74,41.210000000000036
2023,7,18,7,Dart Gun,Sports & Outdoors,12.49,17.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,22,17.298181818181817,380.56,384.78,105.78,-0.001,18.050000000000008,21.99930817610063,397.09,12.310000000000002
2023,7,18,8,Deck Of Cards,Games,4.29,7.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,51,7.199032258064515,370.04,381.99,151.25,-0.5895171159946677,8.049999999999999,48.792262335961226,392.78,10.789999999999964
2023,7,18,9,Dino Egg,Toys,9.99,11.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,67,11.517462686567166,771.6700000000001,803.33,102.34000000000002,-0.716032402732872,12.550000000000008,64.79934995490352,813.23,9.899999999999977
2023,7,18,11,Etch A Sketch,Art & Crafts,10.99,21.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,3,21.09,63.27,65.97,30.3,-0.001,22.550000000000008,2.9999249658935883,67.65,1.6800000000000068
2023,7,18,13,Gamer Headphones,Electronics,14.99,21.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,56,21.572142857142858,1208.04,1231.4399999999998,368.6,-0.001,22.550000000000008,55.998599363346976,1262.77,31.330000000000155
2023,7,18,14,Glass Marbles,Games,5.99,11.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,19,11.013157894736842,209.25,218.31,95.43999999999998,-0.3109975390491345,12.050000000000008,18.717151933588905,225.54,7.22999999999999
2023,7,18,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,27,6.31,170.37,175.23,62.63999999999999,-0.001,6.989999999999998,26.997919876733434,188.72,13.490000000000009
2023,7,18,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,43,20.484883720930235,880.85,924.07,257.78,-0.001,22.050000000000008,42.998899488134015,948.13,24.059999999999945
2023,7,18,18,Lego Bricks,Toys,34.99,39.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,80,37.97425,3037.94,3199.2000000000003,238.73999999999995,-0.5880663275534681,40.489999999999974,79.41178661910133,3215.38,16.179999999999836
2023,7,18,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,85,15.980232558139534,1362.03,1401.65,172.87999999999994,-0.001,17.050000000000008,84.99716494845362,1449.2,47.549999999999955
2023,7,18,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,33,11.246060606060606,371.12,395.67,140.45,-0.001,12.550000000000008,32.99848623853211,414.13,18.45999999999998
2023,7,18,22,Monopoly,Games,13.99,19.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,3,19.55,58.650000000000006,59.97,16.68,-0.2146461595905971,20.550000000000008,2.9822828332504008,61.29,1.3200000000000003
2023,7,18,23,Mr. Potatohead,Toys,4.99,10.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,5,10.344,51.72,52.45,26.77,-0.001,11.050000000000008,4.999737845567207,55.25,2.799999999999997
2023,7,18,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,29,19.30586206896552,559.87,579.7099999999999,125.15999999999995,-0.001,20.550000000000008,28.999202101050525,595.93,16.220000000000027
2023,7,18,25,PlayDoh Can,Art & Crafts,1.99,3.19,Maven Toys Merida 1,Merida,Downtown,2008-08-22,57,3.051754385964912,173.95,181.83,60.52,-0.1507223663203125,3.5499999999999985,56.05739460561435,199.0,17.169999999999987
2023,7,18,26,PlayDoh Playset,Art & Crafts,20.99,25.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,16,24.45,391.2,415.84,55.360000000000014,-0.001,26.550000000000008,15.999661408233937,424.79,8.950000000000045
2023,7,18,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,15,4.8100000000000005,72.15,74.85000000000001,12.3,-0.0200251691502194,5.489999999999998,14.969902050375422,82.18,7.329999999999998
2023,7,18,30,Rubik's Cube,Games,17.29,19.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22,18,19.94333333333333,358.98,359.82,47.760000000000005,-0.001,20.550000000000008,17.999504752376186,369.89,10.069999999999993
2023,7,18,31,Splash Balls,Sports & Outdoors,7.99,9.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,58,8.989122807017544,521.61,550.42,58.190000000000005,-0.001,10.050000000000008,57.99663856691254,582.87,32.450000000000045
2023,7,18,34,Toy Robot,Electronics,21.99,27.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,16,26.7,427.2,439.84,75.36000000000001,-0.001,28.050000000000008,15.999679883594034,448.79,8.950000000000045
2023,7,18,35,Uno Card Game,Games,3.99,8.49,Maven Toys Merida 1,Merida,Downtown,2008-08-22,42,8.332142857142857,349.95,356.58,182.37,-0.001,9.050000000000008,41.99727915194346,380.08,23.5
2023,7,19,1,Action Figure,Toys,10.99,17.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,34,17.29705882352941,588.1,611.66,214.44,-0.5849659895306953,18.550000000000008,33.39194752616875,619.42,7.759999999999991
2023,7,19,2,Animal Figures,Toys,10.49,13.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,32,13.553888888888888,432.41,447.68,96.73000000000002,-0.001,14.550000000000008,31.998741958541814,465.58,17.899999999999977
2023,7,19,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,114,4.836279069767442,552.47,568.86,325.61,-0.001,5.489999999999998,113.98857715430862,625.8,56.93999999999994
2023,7,19,4,Chutes & Ladders,Games,10.09,13.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,6,13.410000000000002,80.46000000000001,80.94,19.92,-0.001,14.050000000000008,5.999755374351372,84.3,3.3599999999999994
2023,7,19,5,Classic Dominoes,Games,7.99,10.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,18,10.371111111111112,186.68,188.82,42.85999999999999,-0.001,11.050000000000008,17.999056244041945,198.89,10.069999999999993
2023,7,19,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,229,15.93648148148148,3601.88,3776.21,1863.77,-0.1454929913310224,17.050000000000008,227.88873000253835,3885.5,109.28999999999996
2023,7,19,7,Dart Gun,Sports & Outdoors,12.49,17.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,23,16.736666666666665,389.53,402.27,102.25999999999998,-0.0101446369250566,18.050000000000008,22.992662683985024,415.02,12.75
2023,7,19,8,Deck Of Cards,Games,4.29,7.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,83,7.213103448275862,601.71,621.67,245.64,-0.001,8.049999999999999,82.9939052069426,668.1,46.430000000000064
2023,7,19,9,Dino Egg,Toys,9.99,11.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,64,11.39706896551724,727.8100000000001,767.36,88.45000000000002,-0.001,12.550000000000008,63.99706422018349,803.16,35.799999999999955
2023,7,19,10,Dinosaur Figures,Toys,10.99,15.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,21,14.637142857142855,307.38,325.29,76.59,-0.5901926115186159,15.990000000000007,20.599933994774336,329.39,4.099999999999966
2023,7,19,11,Etch A Sketch,Art & Crafts,10.99,21.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,5,21.98,109.9,109.95,54.95,-0.001,22.550000000000008,4.99987494315598,112.75,2.799999999999997
2023,7,19,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,40,11.37775,455.11,479.6,95.51,-0.001,12.550000000000008,39.99816513761468,501.98,22.379999999999995
2023,7,19,13,Gamer Headphones,Electronics,14.99,21.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,4,20.29,81.16,87.96,21.2,-3.015178749140312,21.99,4.0,87.96,0.0
2023,7,19,14,Glass Marbles,Games,5.99,11.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,51,10.990975609756097,564.53,585.99,259.04,-0.001,12.050000000000008,50.99755874673629,614.52,28.529999999999973
2023,7,19,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,28,6.279285714285714,175.82,181.72,64.1,-0.001,6.989999999999998,27.99784283513097,195.7,13.97999999999999
2023,7,19,16,Jenga,Games,3.99,10.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,6,10.96,65.76,65.94,41.82000000000001,-1.058111499933546,10.99,6.0,65.94,0.0
2023,7,19,17,Kids Makeup Kit,Art & Crafts,14.49,21.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,19,21.32421052631579,405.16,408.31,129.85,-0.001,22.050000000000008,18.99951372731503,418.94,10.629999999999995
2023,7,19,18,Lego Bricks,Toys,34.99,39.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,47,38.4436170212766,1806.85,1879.53,162.31999999999994,-0.001,40.489999999999974,46.99941235308827,1903.01,23.480000000000018
2023,7,19,19,Magic Sand,Art & Crafts,13.99,16.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,90,15.806901408450704,1419.97,1484.1,160.86999999999995,-0.001,17.050000000000008,89.9969981807156,1534.45,50.350000000000136
2023,7,19,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,12,23.47,281.64,299.88,173.76,-6.7979927344300926,24.99,12.0,299.88,0.0
2023,7,19,21,Mini Ping Pong Set,Sports & Outdoors,6.99,11.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,18,11.066666666666666,199.2,215.82,73.38,-0.001,12.550000000000008,17.999174311926605,225.89,10.069999999999993
2023,7,19,23,Mr. Potatohead,Toys,4.99,10.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,10,10.49,104.9,104.9,55.0,-1.2521299507498898,10.49,10.0,104.9,0.0
2023,7,19,24,Nerf Gun,Sports & Outdoors,14.99,19.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,18,18.985,341.73,359.82,71.90999999999998,-0.5324306267148528,20.550000000000008,17.736314997274782,364.48,4.660000000000025
2023,7,19,25,PlayDoh Can,Art & Crafts,1.99,3.19,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,57,2.984210526315789,170.1,181.83,56.67000000000001,-0.1117613603207847,3.5499999999999985,56.301053561630205,199.87,18.039999999999992
2023,7,19,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,38,4.98,189.24,189.62,37.620000000000005,-0.4772702106251683,5.489999999999998,36.182738676978325,198.64,9.019999999999982
2023,7,19,30,Rubik's Cube,Games,17.29,19.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,10,18.792,187.92,199.9,15.020000000000003,-0.0312112919306603,20.550000000000008,9.991412601019578,205.32,5.4199999999999875
2023,7,19,31,Splash Balls,Sports & Outdoors,7.99,9.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,39,9.096153846153848,354.75,370.11,43.14,-0.001,10.050000000000008,38.9977397260274,391.93,21.819999999999993
2023,7,19,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,2,14.9,29.8,29.98,5.82,-0.001,15.550000000000008,1.9999266177451633,31.1,1.120000000000001
2023,7,19,34,Toy Robot,Electronics,21.99,27.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,39,25.97820512820513,1013.15,1072.11,155.54000000000005,-0.001,28.050000000000008,38.999219716260455,1093.93,21.820000000000164
2023,7,19,35,Uno Card Game,Games,3.99,8.49,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16,15,8.48,127.2,127.35,67.35000000000001,-0.0545277738268864,9.050000000000008,14.947013647341365,135.27,7.920000000000016
2023,7,20,1,Action Figure,Toys,10.99,17.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,10,17.99,179.89999999999998,179.89999999999998,69.99999999999999,-0.7439331304810581,18.550000000000008,9.772560743877383,181.28,1.3800000000000239
2023,7,20,2,Animal Figures,Toys,10.49,13.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,68,13.565,912.88,951.32,199.56,-0.001,14.550000000000008,67.99732666190135,989.36,38.039999999999964
2023,7,20,3,Barrel O' Slime,Art & Crafts,1.99,4.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,85,4.850757575757576,408.69,424.15,239.54,-1.2503984282285932,4.99,85.0,424.15,0.0
2023,7,20,6,Colorbuds,Electronics,7.59,16.49,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,94,16.03482142857143,1507.31,1550.06,793.85,-0.001,17.050000000000008,93.99686476652516,1602.65,52.590000000000146
2023,7,20,7,Dart Gun,Sports & Outdoors,12.49,17.49,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,26,16.609615384615385,431.85,454.74,107.11,-0.4188409250851644,18.050000000000008,25.657551444898917,463.12,8.379999999999995
2023,7,20,9,Dino Egg,Toys,9.99,11.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,94,11.680615384615384,1085.78,1127.06,146.72,-1.9103294987148332,11.99,94.0,1127.06,0.0
2023,7,20,10,Dinosaur Figures,Toys,10.99,15.49,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,76,15.2,1159.82,1177.24,324.58,-2.776128108662153,15.49,76.0,1177.24,0.0
2023,7,20,11,Etch A Sketch,Art & Crafts,10.99,21.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,40,21.4785,859.14,879.5999999999999,419.54,-0.2359631486033875,22.550000000000008,39.76392954664509,896.68,17.08000000000004
2023,7,20,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,11,11.687272727272727,128.56,131.89,29.66999999999999,-0.001,12.550000000000008,10.999495412844038,138.04,6.150000000000006
2023,7,20,14,Glass Marbles,Games,5.99,11.49,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,76,11.154285714285711,850.6099999999999,873.24,395.37,-0.001,12.050000000000008,75.99636205395996,915.76,42.51999999999998
2023,7,20,15,Hot Wheels 5-Pack,Toys,3.99,6.49,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,9,6.140000000000001,55.260000000000005,58.41,19.35,-0.0085656740345032,6.989999999999998,8.994060780715676,62.87,4.460000000000001
2023,7,20,16,Jenga,Games,3.99,10.99,Maven Toys Zacatecas 1,Zacatecas,Downtown,2009-05-29,7,10.66,74.62,76.93,46.69,-0.001,11.550000000000008,6.999649681528663,80.85,3.9199999999999875
