Year,Month,Product_ID,Product_Name,Product_Category,Store_Location,Units,Actual_Product_Price,Product_Cost,Product_Price,Revenue,xRevenue,Profit
2022,12,11,Etch A Sketch,Art & Crafts,Airport,228,19.646182795698927,10.99,20.99,4452.77,4785.719999999999,1947.05
2022,12,11,Etch A Sketch,Art & Crafts,Commercial,277,20.030335820895523,10.99,20.99,5543.54,5814.23,2499.31
2022,12,11,Etch A Sketch,Art & Crafts,Downtown,875,20.012243107769425,10.99,20.99,17502.64,18366.25,7886.389999999999
2022,12,11,Etch A Sketch,Art & Crafts,Residential,204,19.80213541666667,10.99,20.99,4051.97,4281.96,1810.01
2022,12,13,Gamer Headphones,Electronics,Airport,253,19.887748344370863,14.99,20.99,5055.21,5310.469999999999,1262.74
2022,12,13,Gamer Headphones,Electronics,Commercial,305,20.126363636363635,14.99,20.99,6133.37,6401.95,1561.4199999999998
2022,12,13,Gamer Headphones,Electronics,Downtown,887,20.320238410596026,14.99,20.99,18014.45,18618.129999999997,4718.32
2022,12,13,Gamer Headphones,Electronics,Residential,71,19.812676056338027,14.99,20.99,1406.7,1490.29,342.41
2022,12,14,Glass Marbles,Games,Airport,485,10.477451612903227,5.99,10.99,5131.78,5330.15,2226.63
2022,12,14,Glass Marbles,Games,Commercial,321,10.598551401869159,5.99,10.99,3422.38,3527.79,1499.59
2022,12,14,Glass Marbles,Games,Downtown,1672,10.443901869158879,5.99,10.99,17475.7,18375.28,7460.42
2022,12,14,Glass Marbles,Games,Residential,94,10.47325,5.99,10.99,976.46,1033.06,413.4
2022,12,15,Hot Wheels 5-Pack,Toys,Airport,85,5.706052631578947,3.99,5.99,487.39,509.15000000000003,148.23999999999998
2022,12,15,Hot Wheels 5-Pack,Toys,Commercial,271,5.682093023255814,3.99,5.99,1539.56,1623.29,458.27
2022,12,15,Hot Wheels 5-Pack,Toys,Downtown,445,5.803082901554403,3.99,5.99,2577.78,2665.55,802.2299999999999
2022,12,15,Hot Wheels 5-Pack,Toys,Residential,115,5.689652173913043,3.99,5.99,654.31,688.85,195.45999999999995
2022,12,16,Jenga,Games,Airport,34,9.673529411764704,2.99,10.49,328.9,356.66,227.23999999999998
2022,12,16,Jenga,Games,Commercial,380,9.853664596273292,2.99,10.49,3725.93,3986.2,2589.73
2022,12,16,Jenga,Games,Downtown,725,9.83328790459966,2.99,10.49,7123.14,7605.25,4955.39
2022,12,16,Jenga,Games,Residential,109,9.970934579439254,2.99,10.49,1085.81,1143.41,759.9
2022,12,17,Kids Makeup Kit,Art & Crafts,Airport,80,20.005125,13.99,20.99,1600.41,1679.1999999999998,481.21
2022,12,17,Kids Makeup Kit,Art & Crafts,Commercial,285,20.33248927038627,13.99,20.99,5801.03,5982.15,1813.8799999999999
2022,12,17,Kids Makeup Kit,Art & Crafts,Downtown,525,20.145128205128206,13.99,20.99,10574.86,11019.75,3230.1099999999997
2022,12,17,Kids Makeup Kit,Art & Crafts,Residential,180,19.85888111888112,13.99,20.99,3563.01,3778.2,1044.81
2022,12,18,Lego Bricks,Toys,Airport,299,37.72739534883721,34.99,39.49,11380.9,11807.51,918.8899999999991
2022,12,18,Lego Bricks,Toys,Commercial,742,37.33817733990148,34.99,39.49,27549.11,29301.58,1586.5299999999984
2022,12,18,Lego Bricks,Toys,Downtown,2300,37.99817831590534,34.99,39.49,87260.24,90827.0,6783.239999999995
2022,12,18,Lego Bricks,Toys,Residential,350,37.455898305084744,34.99,39.49,13117.25,13821.5,870.7499999999993
2022,12,19,Magic Sand,Art & Crafts,Airport,233,15.214242424242425,13.99,15.99,3529.61,3725.67,269.9399999999999
2022,12,19,Magic Sand,Art & Crafts,Commercial,1176,15.36148825065274,13.99,15.99,18065.53,18804.24,1613.29
2022,12,19,Magic Sand,Art & Crafts,Downtown,2849,15.328428805237316,13.99,15.99,43541.87,45555.51,3684.359999999999
2022,12,19,Magic Sand,Art & Crafts,Residential,355,15.344549549549551,13.99,15.99,5437.01,5676.45,470.56
2022,12,20,Mini Basketball Hoop,Sports & Outdoors,Commercial,36,23.110588235294117,8.99,23.99,828.96,863.64,505.32000000000005
2022,12,20,Mini Basketball Hoop,Sports & Outdoors,Downtown,179,22.719329608938548,8.99,23.99,4066.76,4294.21,2457.55
2022,12,20,Mini Basketball Hoop,Sports & Outdoors,Residential,49,22.29448979591837,8.99,23.99,1092.43,1175.51,651.92
2022,12,21,Mini Ping Pong Set,Sports & Outdoors,Airport,33,9.564545454545454,6.99,9.99,315.63,329.67,84.96
2022,12,21,Mini Ping Pong Set,Sports & Outdoors,Commercial,778,9.540894454382826,6.99,9.99,7424.8,7772.22,1986.5799999999997
2022,12,21,Mini Ping Pong Set,Sports & Outdoors,Downtown,2666,9.58881188118812,6.99,9.99,25619.46,26633.34,6984.12
2022,12,21,Mini Ping Pong Set,Sports & Outdoors,Residential,523,9.594588607594936,6.99,9.99,5028.68,5224.77,1372.9099999999999
2022,12,22,Monopoly,Games,Commercial,194,17.832319587628866,13.99,18.99,3459.47,3684.0599999999995,745.41
2022,12,22,Monopoly,Games,Downtown,206,17.87747572815534,13.99,18.99,3682.76,3911.9399999999996,800.8199999999999
2022,12,22,Monopoly,Games,Residential,34,17.365882352941178,13.99,18.99,590.44,645.66,114.78
2022,12,23,Mr. Potatohead,Toys,Airport,183,9.498548387096774,4.99,9.99,1734.04,1828.17,820.87
2022,12,23,Mr. Potatohead,Toys,Commercial,163,9.266074074074075,4.99,9.99,1510.24,1628.3700000000001,696.87
2022,12,23,Mr. Potatohead,Toys,Downtown,519,9.606004566210046,4.99,9.99,4968.66,5184.81,2378.85
2022,12,23,Mr. Potatohead,Toys,Residential,101,9.591881188118812,4.99,9.99,968.78,1008.99,464.78999999999996
2022,12,24,Nerf Gun,Sports & Outdoors,Airport,205,17.90015463917526,14.99,18.99,3661.83,3892.95,588.8799999999999
2022,12,24,Nerf Gun,Sports & Outdoors,Commercial,274,18.223745173745172,14.99,18.99,4979.0,5203.259999999999,871.7399999999999
2022,12,24,Nerf Gun,Sports & Outdoors,Downtown,975,18.218110497237568,14.99,18.99,17799.16,18515.25,3183.9099999999994
2022,12,24,Nerf Gun,Sports & Outdoors,Residential,221,17.90621212121212,14.99,18.99,3948.1,4196.79,635.31
2022,12,25,PlayDoh Can,Art & Crafts,Airport,422,2.8556097560975613,1.99,2.99,1198.72,1261.7800000000002,358.94
2022,12,25,PlayDoh Can,Art & Crafts,Commercial,1304,2.863583441138422,1.99,2.99,3730.08,3898.9600000000005,1135.1200000000001
2022,12,25,PlayDoh Can,Art & Crafts,Downtown,2952,2.857902382335851,1.99,2.99,8441.51,8826.480000000001,2567.03
2022,12,25,PlayDoh Can,Art & Crafts,Residential,819,2.8683365949119373,1.99,2.99,2339.85,2448.8100000000004,710.0400000000001
2022,12,26,PlayDoh Playset,Art & Crafts,Airport,29,23.928965517241377,20.99,24.99,693.9399999999999,724.7099999999999,85.23000000000005
2022,12,26,PlayDoh Playset,Art & Crafts,Commercial,69,23.7531884057971,20.99,24.99,1638.97,1724.31,190.66000000000008
2022,12,26,PlayDoh Playset,Art & Crafts,Downtown,196,23.89438775510204,20.99,24.99,4683.3,4898.04,569.2600000000002
2022,12,26,PlayDoh Playset,Art & Crafts,Residential,22,23.575454545454544,20.99,24.99,518.66,549.78,56.88000000000005
2022,12,27,PlayDoh Toolkit,Art & Crafts,Airport,22,4.246818181818181,3.49,4.49,93.42999999999999,98.78,16.64999999999999
2022,12,27,PlayDoh Toolkit,Art & Crafts,Commercial,248,4.307123287671232,3.49,4.49,1071.67,1113.52,206.14999999999995
2022,12,27,PlayDoh Toolkit,Art & Crafts,Downtown,226,4.270625,3.49,4.49,965.6,1014.74,176.85999999999996
2022,12,27,PlayDoh Toolkit,Art & Crafts,Residential,140,4.296833333333334,3.49,4.49,599.48,628.6,110.87999999999995
2022,12,29,Plush Pony,Toys,Airport,69,18.41695652173913,8.99,19.49,1270.77,1344.81,650.4599999999999
2022,12,29,Plush Pony,Toys,Commercial,116,18.41,8.99,19.49,2135.56,2260.8399999999997,1092.72
2022,12,29,Plush Pony,Toys,Downtown,234,18.550897435897436,8.99,19.49,4340.91,4560.66,2237.25
2022,12,29,Plush Pony,Toys,Residential,61,17.8465625,8.99,19.49,1088.45,1188.8899999999999,540.06
2022,12,30,Rubik's Cube,Games,Airport,242,17.97246305418719,16.99,18.99,4356.2,4595.58,244.62000000000032
2022,12,30,Rubik's Cube,Games,Commercial,807,18.007664359861593,16.99,18.99,14590.73,15324.929999999998,879.8000000000011
2022,12,30,Rubik's Cube,Games,Downtown,2692,18.11214613970588,16.99,18.99,48687.03,51121.079999999994,2949.9500000000044
2022,12,30,Rubik's Cube,Games,Residential,387,18.056878980891717,16.99,18.99,6974.87,7349.129999999999,399.7400000000006
2022,12,31,Splash Balls,Sports & Outdoors,Airport,198,8.52776397515528,7.99,8.99,1687.51,1780.02,105.48999999999998
2022,12,31,Splash Balls,Sports & Outdoors,Commercial,300,8.518814814814814,7.99,8.99,2554.16,2697.0,157.16
2022,12,31,Splash Balls,Sports & Outdoors,Downtown,987,8.611177170035672,7.99,8.99,8504.7,8873.130000000001,618.5699999999997
2022,12,31,Splash Balls,Sports & Outdoors,Residential,163,8.62848,7.99,8.99,1408.02,1465.3700000000001,105.64999999999996
2022,12,32,Supersoaker Water Gun,Sports & Outdoors,Airport,19,13.70625,10.99,13.99,257.64,265.81,48.82999999999999
2022,12,32,Supersoaker Water Gun,Sports & Outdoors,Commercial,48,13.254166666666665,10.99,13.99,636.1999999999999,671.52,108.67999999999998
2022,12,32,Supersoaker Water Gun,Sports & Outdoors,Downtown,111,13.405225225225225,10.99,13.99,1487.98,1552.89,268.0899999999999
2022,12,32,Supersoaker Water Gun,Sports & Outdoors,Residential,13,12.59,10.99,13.99,163.67,181.87,20.799999999999997
2022,12,33,Teddy Bear,Toys,Airport,20,12.2845,10.99,12.99,245.69,259.8,25.89
2022,12,33,Teddy Bear,Toys,Commercial,136,12.483970588235294,10.99,12.99,1697.82,1766.64,203.17999999999998
2022,12,33,Teddy Bear,Toys,Downtown,207,12.531529411764707,10.99,12.99,2605.39,2688.93,330.46
2022,12,33,Teddy Bear,Toys,Residential,50,11.7894,10.99,12.99,589.47,649.5,39.97
2022,12,34,Toy Robot,Electronics,Airport,59,25.085254237288137,20.99,25.99,1480.03,1533.4099999999999,241.62000000000012
2022,12,34,Toy Robot,Electronics,Commercial,167,24.310075187969925,20.99,25.99,4051.05,4340.33,545.7200000000004
2022,12,34,Toy Robot,Electronics,Downtown,316,25.005353535353535,20.99,25.99,7896.2699999999995,8212.84,1263.4300000000003
2022,12,34,Toy Robot,Electronics,Residential,66,24.94,20.99,25.99,1643.61,1715.34,258.2700000000001
2022,12,35,Uno Card Game,Games,Airport,10,7.340000000000001,3.99,7.99,73.4,79.9,33.5
2022,12,35,Uno Card Game,Games,Commercial,139,7.472659574468085,3.99,7.99,1029.04,1110.61,474.42999999999995
2022,12,35,Uno Card Game,Games,Downtown,139,7.600895522388059,3.99,7.99,1054.57,1110.6100000000001,499.96
2022,12,35,Uno Card Game,Games,Residential,11,7.39,3.99,7.99,81.28999999999999,87.89,37.39999999999999
2023,1,1,Action Figure,Toys,Airport,185,17.002884615384612,10.99,17.49,3135.59,3235.6499999999996,1102.44
2023,1,1,Action Figure,Toys,Commercial,456,16.890686813186814,10.99,17.49,7717.12,7975.44,2705.68
2023,1,1,Action Figure,Toys,Downtown,1398,17.010117011701173,10.99,17.49,23765.57,24451.019999999997,8401.55
2023,1,1,Action Figure,Toys,Residential,235,17.097305699481865,10.99,17.49,4025.48,4110.15,1442.83
2023,1,2,Animal Figures,Toys,Airport,125,13.665565217391304,10.49,13.99,1711.14,1748.75,399.89
2023,1,2,Animal Figures,Toys,Commercial,251,13.687696629213482,10.49,13.99,3432.65,3511.49,799.66
2023,1,2,Animal Figures,Toys,Downtown,943,13.657151300236407,10.49,13.99,12882.33,13192.57,2990.2599999999998
2023,1,2,Animal Figures,Toys,Residential,120,13.763275862068966,10.49,13.99,1651.14,1678.8,392.34000000000003
2023,1,3,Barrel O' Slime,Art & Crafts,Airport,340,4.3960103626943,1.99,4.49,1487.53,1526.6000000000001,810.93
2023,1,3,Barrel O' Slime,Art & Crafts,Commercial,1123,4.387639553429027,1.99,4.49,4912.59,5042.27,2677.82
2023,1,3,Barrel O' Slime,Art & Crafts,Downtown,5292,4.371805653710248,1.99,4.49,23188.23,23761.08,12657.15
2023,1,3,Barrel O' Slime,Art & Crafts,Residential,1004,4.37954954954955,1.99,4.49,4405.87,4507.96,2407.91
2023,1,4,Chutes & Ladders,Games,Airport,34,13.206666666666669,9.99,13.49,448.16,458.65999999999997,108.5
2023,1,4,Chutes & Ladders,Games,Commercial,84,13.12225352112676,9.99,13.49,1103.1499999999999,1133.16,263.98999999999995
2023,1,4,Chutes & Ladders,Games,Downtown,165,13.093212121212122,9.99,13.49,2160.38,2225.85,512.03
2023,1,4,Chutes & Ladders,Games,Residential,18,12.91,9.99,13.49,232.38,242.82,52.55999999999999
2023,1,5,Classic Dominoes,Games,Airport,53,10.21391304347826,7.99,10.49,543.02,555.97,119.54999999999997
2023,1,5,Classic Dominoes,Games,Commercial,88,10.11625,7.99,10.49,890.23,923.12,187.10999999999999
2023,1,5,Classic Dominoes,Games,Downtown,146,10.29623287671233,7.99,10.49,1503.25,1531.54,336.71
2023,1,6,Colorbuds,Electronics,Airport,510,15.699495798319328,7.59,15.99,8002.94,8154.9,4132.04
2023,1,6,Colorbuds,Electronics,Commercial,1095,15.62414030261348,7.59,15.99,17098.92,17509.05,8787.87
2023,1,6,Colorbuds,Electronics,Downtown,1618,15.666092307692306,7.59,15.99,25350.55,25871.82,13069.93
2023,1,6,Colorbuds,Electronics,Residential,443,15.836970588235292,7.59,15.99,7022.1,7083.57,3659.73
2023,1,7,Dart Gun,Sports & Outdoors,Airport,77,17.102987012987015,12.49,17.49,1316.93,1346.7299999999998,355.2
2023,1,7,Dart Gun,Sports & Outdoors,Commercial,376,17.05631399317406,12.49,17.49,6407.9400000000005,6576.24,1711.7
2023,1,7,Dart Gun,Sports & Outdoors,Downtown,730,17.177872670807457,12.49,17.49,12558.03,12767.699999999999,3440.33
2023,1,7,Dart Gun,Sports & Outdoors,Residential,150,17.146323529411767,12.49,17.49,2571.3,2623.5,697.8
2023,1,8,Deck Of Cards,Games,Airport,528,7.287907608695652,4.29,7.49,3838.92,3954.7200000000003,1573.8
2023,1,8,Deck Of Cards,Games,Commercial,1236,7.269282828282829,4.29,7.49,8982.04,9257.64,3679.6
2023,1,8,Deck Of Cards,Games,Downtown,2599,7.262598639455782,4.29,7.49,18853.81,19466.510000000002,7704.1
2023,1,8,Deck Of Cards,Games,Residential,527,7.203684210526316,4.29,7.49,3799.2599999999998,3947.23,1538.43
2023,1,9,Dino Egg,Toys,Airport,91,10.814819277108434,9.99,10.99,985.47,1000.09,76.37999999999998
2023,1,9,Dino Egg,Toys,Commercial,215,10.77743169398907,9.99,10.99,2320.28,2362.85,172.42999999999995
2023,1,9,Dino Egg,Toys,Downtown,562,10.811324503311258,9.99,10.99,6083.92,6176.38,469.5399999999998
2023,1,9,Dino Egg,Toys,Residential,136,10.79252427184466,9.99,10.99,1473.2,1494.64,114.55999999999999
2023,1,10,Dinosaur Figures,Toys,Airport,86,15.070317460317462,10.99,15.49,1283.39,1332.14,338.25
2023,1,10,Dinosaur Figures,Toys,Commercial,174,15.254999999999999,10.99,15.49,2654.37,2695.26,742.11
2023,1,10,Dinosaur Figures,Toys,Downtown,540,15.25170353982301,10.99,15.49,8255.57,8364.6,2320.97
2023,1,10,Dinosaur Figures,Toys,Residential,264,15.102297872340426,10.99,15.49,3997.67,4089.36,1096.31
2023,1,11,Etch A Sketch,Art & Crafts,Airport,164,21.648064516129033,10.99,21.99,3545.26,3606.3599999999997,1742.9
2023,1,11,Etch A Sketch,Art & Crafts,Commercial,266,21.277218045112782,10.99,21.99,5659.74,5849.339999999999,2736.4
2023,1,11,Etch A Sketch,Art & Crafts,Downtown,605,21.39084628670121,10.99,21.99,12933.64,13303.949999999999,6284.69
2023,1,11,Etch A Sketch,Art & Crafts,Residential,135,21.505925925925926,10.99,21.99,2903.3,2968.6499999999996,1419.65
2023,1,13,Gamer Headphones,Electronics,Airport,136,21.5348623853211,14.99,21.99,2935.9300000000003,2990.64,897.2900000000001
2023,1,13,Gamer Headphones,Electronics,Commercial,495,21.48473829201102,14.99,21.99,10659.64,10885.05,3239.5899999999997
2023,1,13,Gamer Headphones,Electronics,Downtown,896,21.44679906542056,14.99,21.99,19197.31,19703.039999999997,5766.2699999999995
2023,1,13,Gamer Headphones,Electronics,Residential,100,21.237065217391304,14.99,21.99,2120.13,2199.0,621.13
2023,1,14,Glass Marbles,Games,Airport,272,11.199918032786886,5.99,11.49,3072.99,3125.28,1443.71
2023,1,14,Glass Marbles,Games,Commercial,267,11.194171779141104,5.99,11.49,2991.55,3067.83,1392.22
2023,1,14,Glass Marbles,Games,Downtown,1475,11.117871759890859,5.99,11.49,16392.25,16947.75,7556.999999999999
2023,1,14,Glass Marbles,Games,Residential,200,11.049328358208955,5.99,11.49,2218.45,2298.0,1020.4499999999999
2023,1,15,Hot Wheels 5-Pack,Toys,Airport,82,6.419682539682539,3.99,6.49,526.15,532.1800000000001,198.97
2023,1,15,Hot Wheels 5-Pack,Toys,Commercial,133,6.43325,3.99,6.49,854.75,863.1700000000001,324.08
2023,1,15,Hot Wheels 5-Pack,Toys,Downtown,387,6.315333333333333,3.99,6.49,2446.13,2511.63,901.9999999999999
2023,1,15,Hot Wheels 5-Pack,Toys,Residential,101,6.329555555555555,3.99,6.49,638.08,655.49,235.08999999999997
2023,1,16,Jenga,Games,Airport,70,10.854285714285714,3.99,10.99,759.8,769.3000000000001,480.5
2023,1,16,Jenga,Games,Commercial,291,10.84485401459854,3.99,10.99,3152.03,3198.09,1990.94
2023,1,16,Jenga,Games,Downtown,432,10.802199074074075,3.99,10.99,4666.55,4747.68,2942.87
2023,1,16,Jenga,Games,Residential,90,10.76811111111111,3.99,10.99,969.13,989.1,610.03
2023,1,17,Kids Makeup Kit,Art & Crafts,Airport,91,20.11675,13.99,20.99,1824.5,1910.09,551.41
2023,1,17,Kids Makeup Kit,Art & Crafts,Commercial,177,20.574870129870128,13.99,20.99,3643.25,3715.2299999999996,1167.02
2023,1,17,Kids Makeup Kit,Art & Crafts,Downtown,363,20.634515235457062,13.99,20.99,7489.6,7619.369999999999,2411.23
2023,1,17,Kids Makeup Kit,Art & Crafts,Residential,82,20.41657894736842,13.99,20.99,1671.84,1721.1799999999998,524.66
2023,1,18,Lego Bricks,Toys,Airport,236,38.71304347826087,34.99,39.49,9154.73,9319.640000000001,897.0899999999995
2023,1,18,Lego Bricks,Toys,Commercial,569,38.80555785123967,34.99,39.49,22076.7,22469.81,2167.389999999999
2023,1,18,Lego Bricks,Toys,Downtown,1813,38.813947540983605,34.99,39.49,70410.72,71595.37000000001,6973.849999999997
2023,1,18,Lego Bricks,Toys,Residential,232,39.19197368421053,34.99,39.49,9109.0,9161.68,991.3199999999998
2023,1,19,Magic Sand,Art & Crafts,Airport,324,16.104193548387098,13.99,16.49,5213.39,5342.759999999999,680.6299999999999
2023,1,19,Magic Sand,Art & Crafts,Commercial,1501,16.11686318131257,13.99,16.49,24256.45,24751.489999999998,3257.459999999999
2023,1,19,Magic Sand,Art & Crafts,Downtown,3999,16.09522766323024,13.99,16.49,64361.56,65943.51,8415.549999999997
2023,1,19,Magic Sand,Art & Crafts,Residential,408,16.097217391304348,13.99,16.49,6584.58,6727.919999999999,876.6599999999997
2023,1,20,Mini Basketball Hoop,Sports & Outdoors,Commercial,66,24.50318181818182,8.99,24.99,1617.21,1649.34,1023.8699999999999
2023,1,20,Mini Basketball Hoop,Sports & Outdoors,Downtown,85,24.39901234567901,8.99,24.99,2074.88,2124.15,1310.73
2023,1,20,Mini Basketball Hoop,Sports & Outdoors,Residential,9,23.67,8.99,24.99,213.03000000000003,224.91,132.12
2023,1,21,Mini Ping Pong Set,Sports & Outdoors,Airport,26,11.564615384615385,6.99,11.99,300.68,311.74,118.94
2023,1,21,Mini Ping Pong Set,Sports & Outdoors,Commercial,317,11.79415322580645,6.99,11.99,3722.18,3800.83,1506.35
2023,1,21,Mini Ping Pong Set,Sports & Outdoors,Downtown,1271,11.758246753246754,6.99,11.99,14963.71,15239.29,6079.42
2023,1,21,Mini Ping Pong Set,Sports & Outdoors,Residential,313,11.779346938775511,6.99,11.99,3684.36,3752.87,1496.49
2023,1,22,Monopoly,Games,Commercial,67,19.44955223880597,13.99,19.99,1303.1200000000001,1339.33,365.79
2023,1,22,Monopoly,Games,Downtown,180,19.530055555555556,13.99,19.99,3515.41,3598.2,997.21
2023,1,22,Monopoly,Games,Residential,57,19.913859649122806,13.99,19.99,1135.09,1139.4299999999998,337.65999999999997
2023,1,23,Mr. Potatohead,Toys,Airport,64,10.252241379310345,4.99,10.49,656.37,671.36,337.01
2023,1,23,Mr. Potatohead,Toys,Commercial,140,10.150672268907563,4.99,10.49,1425.07,1468.6,726.47
2023,1,23,Mr. Potatohead,Toys,Downtown,635,10.16056603773585,4.99,10.49,6456.74,6661.15,3288.09
2023,1,23,Mr. Potatohead,Toys,Residential,36,10.229117647058825,4.99,10.49,367.63,377.64,187.98999999999998
2023,1,24,Nerf Gun,Sports & Outdoors,Airport,210,19.496666666666666,14.99,19.99,4089.99,4197.9,942.0899999999999
2023,1,24,Nerf Gun,Sports & Outdoors,Commercial,411,19.515988023952097,14.99,19.99,8019.96,8215.89,1859.07
2023,1,24,Nerf Gun,Sports & Outdoors,Downtown,723,19.4865223880597,14.99,19.99,14060.75,14452.769999999999,3222.98
2023,1,24,Nerf Gun,Sports & Outdoors,Residential,202,19.57063492063492,14.99,19.99,3956.25,4037.9799999999996,928.2699999999999
2023,1,25,PlayDoh Can,Art & Crafts,Airport,339,3.1249029126213594,1.99,3.19,1059.48,1081.41,384.87
2023,1,25,PlayDoh Can,Art & Crafts,Commercial,990,3.1140065146579805,1.99,3.19,3082.39,3158.1,1112.29
2023,1,25,PlayDoh Can,Art & Crafts,Downtown,2499,3.1105844155844156,1.99,3.19,7777.7300000000005,7971.81,2804.72
2023,1,25,PlayDoh Can,Art & Crafts,Residential,691,3.121892583120205,1.99,3.19,2153.31,2204.29,778.22
2023,1,26,PlayDoh Playset,Art & Crafts,Airport,15,24.710666666666665,20.99,25.99,370.65999999999997,389.84999999999997,55.81
2023,1,26,PlayDoh Playset,Art & Crafts,Commercial,113,25.160353982300883,20.99,25.99,2843.12,2936.87,471.2500000000001
2023,1,26,PlayDoh Playset,Art & Crafts,Downtown,242,25.249380165289256,20.99,25.99,6110.35,6289.58,1030.7700000000004
2023,1,26,PlayDoh Playset,Art & Crafts,Residential,8,25.46375,20.99,25.99,203.71,207.92,35.79000000000002
2023,1,27,PlayDoh Toolkit,Art & Crafts,Airport,92,4.8630864197530865,3.99,4.99,447.59,459.08000000000004,80.50999999999998
2023,1,27,PlayDoh Toolkit,Art & Crafts,Commercial,139,4.8500000000000005,3.99,4.99,674.21,693.61,119.59999999999998
2023,1,27,PlayDoh Toolkit,Art & Crafts,Downtown,343,4.8461061946902655,3.99,4.99,1662.3500000000001,1711.5700000000002,293.78
2023,1,27,PlayDoh Toolkit,Art & Crafts,Residential,133,4.821,3.99,4.99,638.97,663.6700000000001,108.3
2023,1,29,Plush Pony,Toys,Airport,51,19.037428571428574,8.99,19.99,970.47,1019.4899999999999,511.98
2023,1,29,Plush Pony,Toys,Commercial,69,19.31855072463768,8.99,19.99,1332.98,1379.31,712.67
2023,1,29,Plush Pony,Toys,Downtown,207,19.39253807106599,8.99,19.99,4010.13,4137.929999999999,2149.2
2023,1,29,Plush Pony,Toys,Residential,22,19.527727272727272,8.99,19.99,429.61,439.78,231.83
2023,1,30,Rubik's Cube,Games,Airport,250,19.614184782608696,17.29,19.99,4920.28,4997.5,597.7800000000002
2023,1,30,Rubik's Cube,Games,Commercial,600,19.431529636711282,17.29,19.99,11637.039999999999,11994.0,1263.0400000000004
2023,1,30,Rubik's Cube,Games,Downtown,1773,19.49748344370861,17.29,19.99,34570.97,35442.27,3915.800000000001
2023,1,30,Rubik's Cube,Games,Residential,280,19.516848249027237,17.29,19.99,5463.26,5597.2,622.0600000000002
2023,1,31,Splash Balls,Sports & Outdoors,Airport,169,9.237741935483871,7.99,9.49,1561.61,1603.81,211.29999999999995
2023,1,31,Splash Balls,Sports & Outdoors,Commercial,156,9.272179487179487,7.99,9.49,1446.46,1480.44,200.02
2023,1,31,Splash Balls,Sports & Outdoors,Downtown,778,9.230895741556536,7.99,9.49,7192.35,7383.22,976.1300000000001
2023,1,31,Splash Balls,Sports & Outdoors,Residential,118,9.192796610169491,7.99,9.49,1084.75,1119.82,141.93
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,Airport,32,13.836875000000001,10.99,13.99,442.78000000000003,447.68,91.1
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,Commercial,50,13.48611111111111,10.99,13.99,674.5,699.5,124.99999999999999
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,Downtown,98,13.723979591836736,10.99,13.99,1344.95,1371.02,267.92999999999995
2023,1,32,Supersoaker Water Gun,Sports & Outdoors,Residential,27,13.726296296296297,10.99,13.99,370.61,377.73,73.88000000000001
2023,1,33,Teddy Bear,Toys,Airport,10,12.805000000000001,10.99,12.99,128.05,129.9,18.15
2023,1,33,Teddy Bear,Toys,Commercial,46,12.662826086956523,10.99,12.99,582.49,597.54,76.95000000000002
2023,1,33,Teddy Bear,Toys,Downtown,157,12.798980891719745,10.99,12.99,2009.44,2039.43,284.01
2023,1,33,Teddy Bear,Toys,Residential,35,12.468,10.99,12.99,436.38,454.65000000000003,51.72999999999999
2023,1,34,Toy Robot,Electronics,Airport,58,27.412241379310345,21.99,27.49,1589.91,1594.4199999999998,314.49000000000007
2023,1,34,Toy Robot,Electronics,Commercial,131,27.188773584905658,21.99,27.49,3569.2599999999998,3601.19,688.5700000000002
2023,1,34,Toy Robot,Electronics,Downtown,280,26.950322580645164,21.99,27.49,7560.96,7697.2,1403.7600000000004
2023,1,34,Toy Robot,Electronics,Residential,57,26.941754385964913,21.99,27.49,1535.68,1566.9299999999998,282.25000000000006
2023,1,35,Uno Card Game,Games,Commercial,61,8.103934426229507,3.99,8.49,494.34,517.89,250.95
2023,1,35,Uno Card Game,Games,Downtown,96,8.310520833333333,3.99,8.49,797.8100000000001,815.04,414.77
2023,1,35,Uno Card Game,Games,Residential,42,8.475476190476192,3.99,8.49,355.97,356.58,188.39000000000001
2023,2,1,Action Figure,Toys,Airport,184,17.125079365079365,10.99,17.49,3144.8500000000004,3218.16,1122.69
2023,2,1,Action Figure,Toys,Commercial,503,17.038169934640525,10.99,17.49,8584.32,8797.47,3056.35
2023,2,1,Action Figure,Toys,Downtown,1128,16.984573234984193,10.99,17.49,19108.170000000002,19728.719999999998,6711.45
2023,2,1,Action Figure,Toys,Residential,224,17.035185185185185,10.99,17.49,3825.04,3917.7599999999998,1363.28
2023,2,2,Animal Figures,Toys,Airport,108,13.516153846153847,10.49,13.99,1462.7,1510.92,329.78
2023,2,2,Animal Figures,Toys,Commercial,358,13.509777777777778,10.49,13.99,4855.1,5008.42,1099.6799999999998
2023,2,2,Animal Figures,Toys,Downtown,868,13.355316455696205,10.49,13.99,11631.65,12143.32,2526.33
2023,2,2,Animal Figures,Toys,Residential,90,13.357555555555557,10.49,13.99,1202.18,1259.1,258.08
2023,2,3,Barrel O' Slime,Art & Crafts,Airport,424,4.283082706766917,1.99,4.49,1816.1,1903.76,972.3399999999999
