Store_City,Store_Location,Year,Month,Product_ID,Elasticity
Monterrey,Commercial,2022,8,18,-0.001
Monterrey,Commercial,2022,8,19,-0.001
Monterrey,Commercial,2022,8,23,-0.001
Monterrey,Commercial,2022,8,25,-0.001
Monterrey,Commercial,2022,8,26,-0.001
Monterrey,Commercial,2022,8,27,-0.001
Monterrey,Commercial,2022,8,29,-0.001
Monterrey,Commercial,2022,8,30,-0.001
Monterrey,Commercial,2022,8,31,-0.001
Monterrey,Commercial,2022,8,32,-0.001
Monterrey,Commercial,2022,9,1,-0.001
Monterrey,Commercial,2022,9,2,-0.001
Monterrey,Commercial,2022,9,3,-0.001
Monterrey,Commercial,2022,9,6,-0.001
Monterrey,Commercial,2022,9,7,-0.001
Monterrey,Commercial,2022,9,8,-0.001
Monterrey,Commercial,2022,9,10,-0.001
Monterrey,Commercial,2022,9,13,-0.001
Monterrey,Commercial,2022,9,14,-0.001
Monterrey,Commercial,2022,9,15,-0.001
Monterrey,Commercial,2022,9,16,-0.001
Monterrey,Commercial,2022,9,17,-0.001
Monterrey,Commercial,2022,9,18,-14.445080876539864
Monterrey,Commercial,2022,9,19,-0.001
Monterrey,Commercial,2022,9,23,-0.001
Monterrey,Commercial,2022,9,24,-0.001
Monterrey,Commercial,2022,9,25,-0.6142013675068767
Monterrey,Commercial,2022,9,26,-0.001
Monterrey,Commercial,2022,9,27,-0.001
Monterrey,Commercial,2022,9,30,-0.001
Monterrey,Commercial,2022,9,31,-15.076665441530768
Monterrey,Commercial,2022,9,33,-0.001
Monterrey,Commercial,2022,9,34,-0.001
Monterrey,Commercial,2022,10,1,-15.357118934989689
Monterrey,Commercial,2022,10,2,-8.561029762537196
Monterrey,Commercial,2022,10,3,-1.405736144626732
Monterrey,Commercial,2022,10,4,-0.001
Monterrey,Commercial,2022,10,6,-0.001
Monterrey,Commercial,2022,10,7,-0.001
Monterrey,Commercial,2022,10,8,-0.001
Monterrey,Commercial,2022,10,10,-0.001
Monterrey,Commercial,2022,10,13,-0.001
Monterrey,Commercial,2022,10,14,-0.001
Monterrey,Commercial,2022,10,15,-0.001
Monterrey,Commercial,2022,10,16,-0.001
Monterrey,Commercial,2022,10,17,-0.001
Monterrey,Commercial,2022,10,18,-0.001
Monterrey,Commercial,2022,10,19,-0.001
Monterrey,Commercial,2022,10,20,-0.001
Monterrey,Commercial,2022,10,23,-0.001
Monterrey,Commercial,2022,10,24,-0.001
Monterrey,Commercial,2022,10,25,-0.001
Monterrey,Commercial,2022,10,26,-0.001
Monterrey,Commercial,2022,10,30,-1.3859736932726028
Monterrey,Commercial,2022,10,31,-3.7185838981002877
Monterrey,Commercial,2022,10,32,-0.001
Monterrey,Commercial,2022,10,34,-0.001
Monterrey,Commercial,2022,11,1,-0.001
Monterrey,Commercial,2022,11,2,-0.001
Monterrey,Commercial,2022,11,3,-0.001
Monterrey,Commercial,2022,11,6,-10.610727073734434
Monterrey,Commercial,2022,11,7,-11.015282484551179
Monterrey,Commercial,2022,11,8,-0.001
Monterrey,Commercial,2022,11,10,-0.001
Monterrey,Commercial,2022,11,11,-0.001
Monterrey,Commercial,2022,11,13,-0.001
Monterrey,Commercial,2022,11,14,-0.001
Monterrey,Commercial,2022,11,15,-9.936366154291076
Monterrey,Commercial,2022,11,16,-0.001
Monterrey,Commercial,2022,11,17,-0.001
Monterrey,Commercial,2022,11,18,-0.001
Monterrey,Commercial,2022,11,19,-0.001
Monterrey,Commercial,2022,11,23,-0.001
Monterrey,Commercial,2022,11,24,-0.001
Monterrey,Commercial,2022,11,25,-0.001
Monterrey,Commercial,2022,11,26,-0.001
Monterrey,Commercial,2022,11,27,-0.001
Monterrey,Commercial,2022,11,30,-0.001
Monterrey,Commercial,2022,11,31,-7.986594643695572
Monterrey,Commercial,2022,11,32,-0.001
Monterrey,Commercial,2022,11,34,-0.001
Monterrey,Commercial,2022,12,1,-3.9447152125995375
Monterrey,Commercial,2022,12,2,-0.001
Monterrey,Commercial,2022,12,3,-6.728710347161117
Monterrey,Commercial,2022,12,6,-0.001
Monterrey,Commercial,2022,12,7,-15.09716168215304
Monterrey,Commercial,2022,12,8,-0.001
Monterrey,Commercial,2022,12,10,-0.001
Monterrey,Commercial,2022,12,11,-0.001
Monterrey,Commercial,2022,12,14,-0.001
Monterrey,Commercial,2022,12,15,-0.001
Monterrey,Commercial,2022,12,17,-0.001
Monterrey,Commercial,2022,12,18,-0.001
Monterrey,Commercial,2022,12,19,-0.001
Monterrey,Commercial,2022,12,23,-0.001
Monterrey,Commercial,2022,12,24,-0.001
Monterrey,Commercial,2022,12,25,-0.10521761081532269
Monterrey,Commercial,2022,12,26,-0.001
Monterrey,Commercial,2022,12,27,-0.001
Monterrey,Commercial,2022,12,29,-0.001
Monterrey,Commercial,2022,12,30,-3.1330530627488034
Monterrey,Commercial,2022,12,31,-4.558399224731894
Monterrey,Commercial,2022,12,32,-0.001
Monterrey,Commercial,2022,12,33,-0.001
Monterrey,Commercial,2022,12,34,-16.741334836425267
Monterrey,Commercial,2023,1,1,-0.001
Monterrey,Commercial,2023,1,2,-3.1261527422910826
Monterrey,Commercial,2023,1,3,-0.001
Monterrey,Commercial,2023,1,6,-0.001
Monterrey,Commercial,2023,1,8,-0.001
Monterrey,Commercial,2023,1,9,-0.001
Monterrey,Commercial,2023,1,10,-0.001
Monterrey,Commercial,2023,1,11,-0.001
Monterrey,Commercial,2023,1,13,-0.001
Monterrey,Commercial,2023,1,15,-0.001
Monterrey,Commercial,2023,1,17,-0.001
Monterrey,Commercial,2023,1,18,-0.001
Monterrey,Commercial,2023,1,19,-2.758669433260536
Monterrey,Commercial,2023,1,21,-0.001
Monterrey,Commercial,2023,1,23,-0.001
Monterrey,Commercial,2023,1,24,-0.001
Monterrey,Commercial,2023,1,25,-0.001
Monterrey,Commercial,2023,1,26,-0.001
Monterrey,Commercial,2023,1,27,-0.001
Monterrey,Commercial,2023,1,29,-0.001
Monterrey,Commercial,2023,1,30,-0.001
Monterrey,Commercial,2023,1,31,-0.001
Monterrey,Commercial,2023,1,33,-0.001
Monterrey,Commercial,2023,1,34,-0.001
Monterrey,Commercial,2023,2,1,-0.001
Monterrey,Commercial,2023,2,3,-0.001
Monterrey,Commercial,2023,2,6,-0.001
Monterrey,Commercial,2023,2,7,-0.001
Monterrey,Commercial,2023,2,8,-0.001
Monterrey,Commercial,2023,2,9,-0.001
Monterrey,Commercial,2023,2,11,-0.001
Monterrey,Commercial,2023,2,13,-0.001
Monterrey,Commercial,2023,2,14,-0.001
Monterrey,Commercial,2023,2,15,-0.001
Monterrey,Commercial,2023,2,16,-0.001
Monterrey,Commercial,2023,2,17,-10.091123753080844
Monterrey,Commercial,2023,2,18,-0.001
Monterrey,Commercial,2023,2,19,-0.001
Monterrey,Commercial,2023,2,23,-0.001
Monterrey,Commercial,2023,2,24,-0.001
Monterrey,Commercial,2023,2,26,-0.001
Monterrey,Commercial,2023,2,27,-0.001
Monterrey,Commercial,2023,2,30,-0.001
Monterrey,Commercial,2023,2,31,-0.001
Monterrey,Commercial,2023,2,32,-0.001
Monterrey,Commercial,2023,2,33,-36.497329789442205
Monterrey,Commercial,2023,2,34,-0.001
Monterrey,Commercial,2023,3,1,-0.001
Monterrey,Commercial,2023,3,2,-0.001
Monterrey,Commercial,2023,3,3,-0.001
Monterrey,Commercial,2023,3,6,-10.030488475948246
Monterrey,Commercial,2023,3,7,-0.001
Monterrey,Commercial,2023,3,8,-0.001
Monterrey,Commercial,2023,3,9,-6.305969353202792
Monterrey,Commercial,2023,3,11,-0.001
Monterrey,Commercial,2023,3,12,-0.001
Monterrey,Commercial,2023,3,13,-0.001
Monterrey,Commercial,2023,3,14,-0.001
Monterrey,Commercial,2023,3,15,-0.001
Monterrey,Commercial,2023,3,16,-0.001
Monterrey,Commercial,2023,3,17,-37.407481102894636
Monterrey,Commercial,2023,3,18,-0.001
Monterrey,Commercial,2023,3,19,-10.592252892133565
Monterrey,Commercial,2023,3,21,-0.001
Monterrey,Commercial,2023,3,23,-0.001
Monterrey,Commercial,2023,3,24,-0.001
Monterrey,Commercial,2023,3,25,-0.001
Monterrey,Commercial,2023,3,29,-0.001
Monterrey,Commercial,2023,3,30,-0.001
Monterrey,Commercial,2023,3,31,-0.4149860684516691
Monterrey,Commercial,2023,3,32,-0.001
Monterrey,Commercial,2023,3,33,-0.001
Monterrey,Commercial,2023,3,34,-0.001
Monterrey,Commercial,2023,4,1,-0.001
Monterrey,Commercial,2023,4,2,-17.9677410080955
Monterrey,Commercial,2023,4,3,-11.914012467515853
Monterrey,Commercial,2023,4,6,-0.001
Monterrey,Commercial,2023,4,7,-0.001
Monterrey,Commercial,2023,4,8,-0.001
Monterrey,Commercial,2023,4,9,-0.001
Monterrey,Commercial,2023,4,11,-0.001
Monterrey,Commercial,2023,4,12,-0.001
Monterrey,Commercial,2023,4,13,-0.001
Monterrey,Commercial,2023,4,14,-9.919815892876159
Monterrey,Commercial,2023,4,15,-0.001
Monterrey,Commercial,2023,4,16,-0.001
Monterrey,Commercial,2023,4,17,-0.001
Monterrey,Commercial,2023,4,18,-15.715772924496338
Monterrey,Commercial,2023,4,19,-0.001
Monterrey,Commercial,2023,4,23,-0.001
Monterrey,Commercial,2023,4,24,-1.2288897377015635
Monterrey,Commercial,2023,4,25,-0.001
Monterrey,Commercial,2023,4,27,-0.001
Monterrey,Commercial,2023,4,29,-0.001
Monterrey,Commercial,2023,4,30,-0.001
Monterrey,Commercial,2023,4,31,-0.001
Monterrey,Commercial,2023,4,32,-0.001
Monterrey,Commercial,2023,4,34,-0.001
Monterrey,Commercial,2023,5,1,-0.001
Monterrey,Commercial,2023,5,2,-0.001
Monterrey,Commercial,2023,5,3,-0.001
Monterrey,Commercial,2023,5,6,-0.001
Monterrey,Commercial,2023,5,7,-0.001
Monterrey,Commercial,2023,5,8,-0.001
Monterrey,Commercial,2023,5,9,-0.001
Monterrey,Commercial,2023,5,11,-19.295713324274956
Monterrey,Commercial,2023,5,12,-0.001
Monterrey,Commercial,2023,5,13,-0.001
Monterrey,Commercial,2023,5,14,-31.0378407904644
Monterrey,Commercial,2023,5,15,-0.001
Monterrey,Commercial,2023,5,17,-0.001
Monterrey,Commercial,2023,5,18,-0.001
Monterrey,Commercial,2023,5,19,-0.001
Monterrey,Commercial,2023,5,23,-0.001
Monterrey,Commercial,2023,5,24,-0.001
Monterrey,Commercial,2023,5,26,-0.001
Monterrey,Commercial,2023,5,27,-0.001
Monterrey,Commercial,2023,5,29,-0.001
Monterrey,Commercial,2023,5,30,-14.395974944085102
Monterrey,Commercial,2023,5,31,-4.037044410591588
Monterrey,Commercial,2023,5,32,-0.001
Monterrey,Commercial,2023,6,1,-0.001
Monterrey,Commercial,2023,6,2,-0.001
Monterrey,Commercial,2023,6,3,-0.001
Monterrey,Commercial,2023,6,6,-0.001
Monterrey,Commercial,2023,6,7,-0.001
Monterrey,Commercial,2023,6,8,-0.001
Monterrey,Commercial,2023,6,9,-0.001
Monterrey,Commercial,2023,6,10,-0.001
Monterrey,Commercial,2023,6,11,-0.001
Monterrey,Commercial,2023,6,12,-0.001
Monterrey,Commercial,2023,6,13,-0.001
Monterrey,Commercial,2023,6,15,-0.001
Monterrey,Commercial,2023,6,16,-0.001
Monterrey,Commercial,2023,6,17,-0.001
Monterrey,Commercial,2023,6,18,-0.001
Monterrey,Commercial,2023,6,19,-2.328278645297868
Monterrey,Commercial,2023,6,23,-0.001
Monterrey,Commercial,2023,6,24,-0.001
Monterrey,Commercial,2023,6,25,-0.001
Monterrey,Commercial,2023,6,26,-0.001
Monterrey,Commercial,2023,6,27,-0.001
Monterrey,Commercial,2023,6,29,-0.001
Monterrey,Commercial,2023,6,30,-0.001
Monterrey,Commercial,2023,6,31,-7.577222341061169
Monterrey,Commercial,2023,6,34,-0.001
Monterrey,Commercial,2023,7,1,-0.001
Monterrey,Commercial,2023,7,2,-0.001
Monterrey,Commercial,2023,7,3,-0.001
Monterrey,Commercial,2023,7,6,-3.4621713153171623
Monterrey,Commercial,2023,7,7,-0.001
Monterrey,Commercial,2023,7,8,-0.001
Monterrey,Commercial,2023,7,9,-0.58634822259675
Monterrey,Commercial,2023,7,10,-0.001
Monterrey,Commercial,2023,7,11,-0.001
Monterrey,Commercial,2023,7,12,-0.001
Monterrey,Commercial,2023,7,13,-0.001
Monterrey,Commercial,2023,7,14,-0.001
Monterrey,Commercial,2023,7,15,-0.001
Monterrey,Commercial,2023,7,16,-0.001
Monterrey,Commercial,2023,7,17,-0.001
Monterrey,Commercial,2023,7,18,-3.3381616356978965
Monterrey,Commercial,2023,7,19,-4.529671441279427
Monterrey,Commercial,2023,7,23,-0.001
Monterrey,Commercial,2023,7,24,-0.001
Monterrey,Commercial,2023,7,25,-0.001
Monterrey,Commercial,2023,7,27,-0.001
Monterrey,Commercial,2023,7,29,-0.001
Monterrey,Commercial,2023,7,30,-0.001
Monterrey,Commercial,2023,7,31,-1.7287839634965911
Monterrey,Commercial,2023,7,32,-104.33133253850465
Monterrey,Commercial,2023,7,34,-0.001
Monterrey,Commercial,2023,8,1,-0.001
Monterrey,Commercial,2023,8,2,-0.001
Monterrey,Commercial,2023,8,3,-0.001
Monterrey,Commercial,2023,8,6,-0.001
Monterrey,Commercial,2023,8,7,-0.001
Monterrey,Commercial,2023,8,8,-0.001
Monterrey,Commercial,2023,8,9,-0.001
Monterrey,Commercial,2023,8,10,-0.001
Monterrey,Commercial,2023,8,11,-0.001
Monterrey,Commercial,2023,8,12,-0.001
Monterrey,Commercial,2023,8,13,-0.001
Monterrey,Commercial,2023,8,14,-0.001
Monterrey,Commercial,2023,8,15,-0.001
Monterrey,Commercial,2023,8,17,-0.001
Monterrey,Commercial,2023,8,18,-0.001
Monterrey,Commercial,2023,8,19,-27.679658905515026
Monterrey,Commercial,2023,8,21,-0.001
Monterrey,Commercial,2023,8,23,-0.001
Monterrey,Commercial,2023,8,24,-0.001
Monterrey,Commercial,2023,8,25,-0.001
Monterrey,Commercial,2023,8,26,-0.001
Monterrey,Commercial,2023,8,27,-3.9745252503495356
Monterrey,Commercial,2023,8,28,-0.001
Monterrey,Commercial,2023,8,29,-0.001
Monterrey,Commercial,2023,8,30,-0.001
Monterrey,Commercial,2023,8,31,-0.001
Monterrey,Commercial,2023,8,32,-0.001
Monterrey,Commercial,2023,8,33,-0.001
Monterrey,Commercial,2023,8,34,-0.001
Monterrey,Commercial,2023,9,1,-0.001
Monterrey,Commercial,2023,9,2,-2.5624022165038944
Monterrey,Commercial,2023,9,3,-4.03442757424729
Monterrey,Commercial,2023,9,6,-0.001
Monterrey,Commercial,2023,9,7,-0.001
Monterrey,Commercial,2023,9,8,-0.001
Monterrey,Commercial,2023,9,9,-0.001
Monterrey,Commercial,2023,9,10,-2.6585761236174665
Monterrey,Commercial,2023,9,11,-0.001
Monterrey,Commercial,2023,9,12,-42.76020510702517
Monterrey,Commercial,2023,9,13,-0.001
Monterrey,Commercial,2023,9,14,-0.001
Monterrey,Commercial,2023,9,15,-0.001
Monterrey,Commercial,2023,9,17,-0.001
Monterrey,Commercial,2023,9,18,-0.3254631679783498
Monterrey,Commercial,2023,9,19,-9.872371622623398
Monterrey,Commercial,2023,9,23,-0.001
Monterrey,Commercial,2023,9,24,-0.001
Monterrey,Commercial,2023,9,25,-3.976856689176242
Monterrey,Commercial,2023,9,26,-0.001
Monterrey,Commercial,2023,9,27,-0.001
Monterrey,Commercial,2023,9,28,-0.001
Monterrey,Commercial,2023,9,29,-0.001
Monterrey,Commercial,2023,9,30,-0.001
Monterrey,Commercial,2023,9,31,-7.965755538539359
Monterrey,Commercial,2023,9,32,-0.001
Monterrey,Commercial,2023,9,34,-0.001
Monterrey,Downtown,2022,1,1,-0.001
Monterrey,Downtown,2022,1,2,-0.001
Monterrey,Downtown,2022,1,4,-0.001
Monterrey,Downtown,2022,1,5,-0.001
Monterrey,Downtown,2022,1,6,-0.001
Monterrey,Downtown,2022,1,7,-0.001
Monterrey,Downtown,2022,1,8,-0.001
Monterrey,Downtown,2022,1,9,-0.15711284887942867
Monterrey,Downtown,2022,1,10,-0.001
Monterrey,Downtown,2022,1,14,-0.001
Monterrey,Downtown,2022,1,17,-0.001
Monterrey,Downtown,2022,1,18,-0.001
Monterrey,Downtown,2022,1,20,-0.001
Monterrey,Downtown,2022,1,21,-0.001
Monterrey,Downtown,2022,1,22,-0.001
Monterrey,Downtown,2022,1,24,-0.001
Monterrey,Downtown,2022,1,25,-0.001
Monterrey,Downtown,2022,1,27,-0.001
Monterrey,Downtown,2022,1,30,-0.001
Monterrey,Downtown,2022,1,31,-0.001
Monterrey,Downtown,2022,2,1,-0.001
Monterrey,Downtown,2022,2,2,-0.001
Monterrey,Downtown,2022,2,5,-0.001
Monterrey,Downtown,2022,2,6,-2.4382419958426187
Monterrey,Downtown,2022,2,7,-0.001
Monterrey,Downtown,2022,2,8,-0.001
Monterrey,Downtown,2022,2,10,-0.001
Monterrey,Downtown,2022,2,14,-0.001
Monterrey,Downtown,2022,2,17,-0.001
Monterrey,Downtown,2022,2,18,-0.001
Monterrey,Downtown,2022,2,20,-0.001
Monterrey,Downtown,2022,2,21,-0.001
Monterrey,Downtown,2022,2,24,-0.001
Monterrey,Downtown,2022,2,25,-3.956226076882582
Monterrey,Downtown,2022,2,27,-0.001
Monterrey,Downtown,2022,2,30,-0.001
Monterrey,Downtown,2022,2,31,-0.001
Monterrey,Downtown,2022,2,34,-0.001
Monterrey,Downtown,2022,3,1,-26.841544263286018
Monterrey,Downtown,2022,3,2,-16.2081152191696
Monterrey,Downtown,2022,3,5,-0.001
Monterrey,Downtown,2022,3,6,-0.001
Monterrey,Downtown,2022,3,7,-0.001
Monterrey,Downtown,2022,3,8,-0.001
Monterrey,Downtown,2022,3,9,-0.001
Monterrey,Downtown,2022,3,10,-0.001
Monterrey,Downtown,2022,3,14,-0.001
Monterrey,Downtown,2022,3,15,-0.001
Monterrey,Downtown,2022,3,17,-0.001
Monterrey,Downtown,2022,3,18,-0.001
Monterrey,Downtown,2022,3,21,-0.001
Monterrey,Downtown,2022,3,24,-0.001
Monterrey,Downtown,2022,3,25,-4.40825359785161
Monterrey,Downtown,2022,3,27,-0.001
Monterrey,Downtown,2022,3,30,-0.001
Monterrey,Downtown,2022,3,31,-0.001
Monterrey,Downtown,2022,3,32,-0.001
Monterrey,Downtown,2022,3,33,-0.001
Monterrey,Downtown,2022,3,34,-0.001
Monterrey,Downtown,2022,4,1,-6.662196549407935
Monterrey,Downtown,2022,4,2,-0.001
Monterrey,Downtown,2022,4,5,-0.001
Monterrey,Downtown,2022,4,6,-9.088217533083416
Monterrey,Downtown,2022,4,7,-0.001
Monterrey,Downtown,2022,4,8,-0.001
Monterrey,Downtown,2022,4,9,-0.001
Monterrey,Downtown,2022,4,10,-0.001
Monterrey,Downtown,2022,4,14,-0.001
Monterrey,Downtown,2022,4,15,-0.001
Monterrey,Downtown,2022,4,17,-0.001
Monterrey,Downtown,2022,4,18,-0.001
Monterrey,Downtown,2022,4,20,-0.001
Monterrey,Downtown,2022,4,21,-0.001
Monterrey,Downtown,2022,4,24,-0.001
Monterrey,Downtown,2022,4,25,-7.228640751994005
Monterrey,Downtown,2022,4,27,-0.001
Monterrey,Downtown,2022,4,30,-5.702489051821203
Monterrey,Downtown,2022,4,31,-0.001
Monterrey,Downtown,2022,4,32,-0.001
Monterrey,Downtown,2022,4,34,-0.001
Monterrey,Downtown,2022,5,1,-0.001
Monterrey,Downtown,2022,5,2,-0.001
Monterrey,Downtown,2022,5,5,-0.001
Monterrey,Downtown,2022,5,6,-0.001
Monterrey,Downtown,2022,5,7,-0.001
Monterrey,Downtown,2022,5,8,-36.217312619824185
Monterrey,Downtown,2022,5,9,-0.001
Monterrey,Downtown,2022,5,10,-0.001
Monterrey,Downtown,2022,5,14,-15.222023465805723
Monterrey,Downtown,2022,5,15,-0.001
Monterrey,Downtown,2022,5,16,-0.001
Monterrey,Downtown,2022,5,17,-6.096467848926233
Monterrey,Downtown,2022,5,18,-19.40005190584596
Monterrey,Downtown,2022,5,20,-0.001
Monterrey,Downtown,2022,5,24,-0.001
Monterrey,Downtown,2022,5,25,-8.435640788582193
Monterrey,Downtown,2022,5,27,-0.001
Monterrey,Downtown,2022,5,31,-0.001
Monterrey,Downtown,2022,5,33,-0.001
Monterrey,Downtown,2022,6,1,-0.001
Monterrey,Downtown,2022,6,2,-8.442478892276736
Monterrey,Downtown,2022,6,4,-0.001
Monterrey,Downtown,2022,6,5,-0.001
Monterrey,Downtown,2022,6,6,-0.001
Monterrey,Downtown,2022,6,7,-0.001
Monterrey,Downtown,2022,6,8,-4.31092556042026
Monterrey,Downtown,2022,6,10,-0.001
Monterrey,Downtown,2022,6,14,-0.001
Monterrey,Downtown,2022,6,15,-0.001
Monterrey,Downtown,2022,6,16,-0.001
Monterrey,Downtown,2022,6,17,-0.001
Monterrey,Downtown,2022,6,18,-5.542551976700162
Monterrey,Downtown,2022,6,21,-174.96492990294166
Monterrey,Downtown,2022,6,22,-0.001
Monterrey,Downtown,2022,6,24,-0.001
Monterrey,Downtown,2022,6,25,-7.008458516749885
Monterrey,Downtown,2022,6,26,-0.001
Monterrey,Downtown,2022,6,30,-0.001
Monterrey,Downtown,2022,6,31,-0.001
Monterrey,Downtown,2022,6,32,-0.001
Monterrey,Downtown,2022,6,33,-0.001
Monterrey,Downtown,2022,6,34,-0.001
Monterrey,Downtown,2022,6,35,-0.001
Monterrey,Downtown,2022,7,1,-11.639061036096562
Monterrey,Downtown,2022,7,2,-1.331607159320169
Monterrey,Downtown,2022,7,4,-0.001
Monterrey,Downtown,2022,7,6,-5.488561848273656
Monterrey,Downtown,2022,7,7,-1.3327752912410333
Monterrey,Downtown,2022,7,8,-0.001
Monterrey,Downtown,2022,7,10,-14.572365660628675
Monterrey,Downtown,2022,7,14,-0.001
Monterrey,Downtown,2022,7,15,-0.001
Monterrey,Downtown,2022,7,16,-0.001
Monterrey,Downtown,2022,7,17,-40.267258119353805
Monterrey,Downtown,2022,7,21,-0.001
Monterrey,Downtown,2022,7,22,-0.001
Monterrey,Downtown,2022,7,25,-0.001
Monterrey,Downtown,2022,7,27,-5.836841899983845
Monterrey,Downtown,2022,7,29,-0.001
Monterrey,Downtown,2022,7,30,-0.001
Monterrey,Downtown,2022,7,31,-0.001
Monterrey,Downtown,2022,7,32,-0.001
Monterrey,Downtown,2022,7,33,-0.001
Monterrey,Downtown,2022,7,35,-0.001
Monterrey,Downtown,2022,8,1,-0.001
Monterrey,Downtown,2022,8,2,-0.001
Monterrey,Downtown,2022,8,3,-0.001
Monterrey,Downtown,2022,8,4,-0.001
Monterrey,Downtown,2022,8,5,-0.001
Monterrey,Downtown,2022,8,6,-0.001
Monterrey,Downtown,2022,8,7,-0.001
Monterrey,Downtown,2022,8,8,-17.480321950979143
Monterrey,Downtown,2022,8,10,-0.001
Monterrey,Downtown,2022,8,13,-0.001
Monterrey,Downtown,2022,8,14,-0.001
Monterrey,Downtown,2022,8,15,-0.001
Monterrey,Downtown,2022,8,17,-0.001
Monterrey,Downtown,2022,8,18,-0.001
Monterrey,Downtown,2022,8,20,-0.001
Monterrey,Downtown,2022,8,21,-19.24519508232766
Monterrey,Downtown,2022,8,22,-0.001
Monterrey,Downtown,2022,8,24,-0.001
Monterrey,Downtown,2022,8,25,-0.001
Monterrey,Downtown,2022,8,26,-0.001
Monterrey,Downtown,2022,8,27,-0.001
Monterrey,Downtown,2022,8,29,-0.001
Monterrey,Downtown,2022,8,30,-0.001
Monterrey,Downtown,2022,8,31,-0.001
Monterrey,Downtown,2022,8,32,-0.001
Monterrey,Downtown,2022,8,34,-0.001
Monterrey,Downtown,2022,9,1,-0.001
Monterrey,Downtown,2022,9,2,-0.001
Monterrey,Downtown,2022,9,3,-0.001
Monterrey,Downtown,2022,9,4,-0.001
Monterrey,Downtown,2022,9,5,-0.001
Monterrey,Downtown,2022,9,6,-0.001
Monterrey,Downtown,2022,9,7,-0.001
Monterrey,Downtown,2022,9,8,-0.001
Monterrey,Downtown,2022,9,10,-0.001
Monterrey,Downtown,2022,9,13,-0.001
Monterrey,Downtown,2022,9,14,-0.001
Monterrey,Downtown,2022,9,15,-0.001
Monterrey,Downtown,2022,9,16,-0.001
Monterrey,Downtown,2022,9,17,-0.001
Monterrey,Downtown,2022,9,18,-0.001
Monterrey,Downtown,2022,9,21,-0.001
Monterrey,Downtown,2022,9,24,-0.001
Monterrey,Downtown,2022,9,25,-0.001
Monterrey,Downtown,2022,9,26,-0.001
Monterrey,Downtown,2022,9,30,-0.001
Monterrey,Downtown,2022,9,31,-0.001
Monterrey,Downtown,2022,9,32,-0.001
Monterrey,Downtown,2022,9,33,-0.001
Monterrey,Downtown,2022,9,34,-0.001
Monterrey,Downtown,2022,9,35,-0.001
Monterrey,Downtown,2022,10,1,-0.001
Monterrey,Downtown,2022,10,2,-10.314546957839422
Monterrey,Downtown,2022,10,3,-0.001
Monterrey,Downtown,2022,10,4,-0.001
Monterrey,Downtown,2022,10,6,-0.001
Monterrey,Downtown,2022,10,7,-0.001
Monterrey,Downtown,2022,10,8,-0.001
Monterrey,Downtown,2022,10,10,-7.665053736532664
Monterrey,Downtown,2022,10,13,-0.9707513347459339
Monterrey,Downtown,2022,10,14,-0.001
Monterrey,Downtown,2022,10,15,-0.001
Monterrey,Downtown,2022,10,16,-0.001
Monterrey,Downtown,2022,10,17,-46.81857994505877
Monterrey,Downtown,2022,10,18,-6.631987947079304
Monterrey,Downtown,2022,10,21,-0.001
Monterrey,Downtown,2022,10,24,-0.001
Monterrey,Downtown,2022,10,25,-0.001
Monterrey,Downtown,2022,10,27,-0.001
Monterrey,Downtown,2022,10,29,-0.001
Monterrey,Downtown,2022,10,30,-7.063187322010459
Monterrey,Downtown,2022,10,31,-0.001
Monterrey,Downtown,2022,10,32,-0.001
Monterrey,Downtown,2022,11,1,-0.001
Monterrey,Downtown,2022,11,2,-6.457648283787623
Monterrey,Downtown,2022,11,3,-4.883514067869328
Monterrey,Downtown,2022,11,5,-0.001
Monterrey,Downtown,2022,11,6,-0.001
Monterrey,Downtown,2022,11,7,-0.001
Monterrey,Downtown,2022,11,8,-0.001
Monterrey,Downtown,2022,11,10,-0.001
Monterrey,Downtown,2022,11,11,-0.001
Monterrey,Downtown,2022,11,13,-0.001
Monterrey,Downtown,2022,11,14,-0.001
Monterrey,Downtown,2022,11,15,-0.001
Monterrey,Downtown,2022,11,17,-0.001
Monterrey,Downtown,2022,11,18,-0.001
Monterrey,Downtown,2022,11,21,-0.001
Monterrey,Downtown,2022,11,22,-0.001
Monterrey,Downtown,2022,11,23,-0.001
Monterrey,Downtown,2022,11,25,-0.001
Monterrey,Downtown,2022,11,26,-0.001
Monterrey,Downtown,2022,11,27,-0.001
Monterrey,Downtown,2022,11,29,-0.001
Monterrey,Downtown,2022,11,30,-0.001
Monterrey,Downtown,2022,11,31,-0.001
Monterrey,Downtown,2022,12,1,-10.256172313941283
Monterrey,Downtown,2022,12,2,-0.001
Monterrey,Downtown,2022,12,3,-4.7407583576685655
Monterrey,Downtown,2022,12,4,-1.3112133563732558
Monterrey,Downtown,2022,12,5,-0.001
Monterrey,Downtown,2022,12,6,-0.001
Monterrey,Downtown,2022,12,7,-27.938389560342497
Monterrey,Downtown,2022,12,8,-12.123578723248844
Monterrey,Downtown,2022,12,10,-13.429852870259154
Monterrey,Downtown,2022,12,11,-0.001
Monterrey,Downtown,2022,12,13,-0.001
Monterrey,Downtown,2022,12,14,-0.001
Monterrey,Downtown,2022,12,15,-0.001
Monterrey,Downtown,2022,12,16,-0.001
Monterrey,Downtown,2022,12,18,-0.001
Monterrey,Downtown,2022,12,19,-11.211481332636712
